mint,events_available,states_in_entry_window,has_observation_after_entry_window,gap_event_count,first_trade_pump_timestamp_delta_ms,max_return_from_t0_bps,max_drawdown_depth_bps,max_trades_since_t0,max_unique_buyers_since_t0,max_total_volume_since_t0_lamports,max_3s_buys,max_3s_sells,max_3s_net_flow_lamports,max_3s_price_change_bps,max_10s_trades,max_10s_volume_lamports,time_segment,first_tradable_observed_at_us
8dcTVFWTY5dEFsonZxiGmuBpKh9CkJo1hgjuJC8Fpump,3,2,True,0,60148,9,0,2,2,1001839510,1,0,987654320,0,2,1001839510,3,1787074148148561
CQeDgFajjEBNDeyi6P9XToGskjy1s1LRJ5dSXH6Xpump,3,2,False,0,60107,0,2,2,1,4544619,1,1,2272310,0,2,4544619,3,1787074148107861
CGZK9UxGJXH2Phzb7B6RHnjxKJoYsRGT2toEaU5ipump,2,2,False,0,53881,0,13,2,0,40140134,0,2,-20083458,0,2,40140134,3,1787074140881382
3bczSgaiPNK7qUSyRG7snp2LEfoJeVEDpKUAPYZmpump,3,2,False,0,53669,0,1,2,1,2062063,1,1,1031032,0,2,2062063,3,1787074140669353
A2xfCk9dPC4fDBWS38fhFhf8P6M1TjoxQRYxK4wZ9kWV,23,22,False,0,53541,3905,1736,22,15,17357764291,7,3,7739931360,3079,9,8913264693,3,1787074140541354
2s6vF7dW6yAmGTVFnmrbbwy1zc4tidirS9de9FpRpump,5,5,False,0,49190,172,3,5,1,312108302,1,1,98765431,0,1,98765431,3,1787074136190245
4V1GYsgpPBzhaz21wQCJZEshQMb11cVVW61MuuSnpump,1,1,False,0,47824,0,0,1,0,23212272,0,1,-23212272,0,1,23212272,3,1787074133824986
Bu1HgSPsrq3ePENKaKAsQ38U3K65PEgg1YXLDBqdpump,25,14,True,0,45466,8307,6436,14,3,181695610,3,1,50190638,4941,4,61969636,3,1787074131466015
HNZvPXcK6b7T11A6nLH7etYrcMXwfmqXiAv5G3Qrpump,3,2,False,0,42946,0,1,2,1,2613251,1,1,1306626,0,2,2613251,3,1787074128946090
BprzdEi6ENbXHukVLrNE6KpJa6NeZkouzE2Fwzsk1gKz,1,1,False,0,42006,0,0,1,0,430015666,0,1,-430015666,0,1,430015666,3,1787074127006659
CbhpVzasKoGuNKFaiKKBMfpiBxwYuVSLQPBuW8Cypump,18,11,True,0,38163,224,0,11,11,609221953,6,0,396810128,149,7,448218104,3,1787074122163098
FGSFfV4oYKjFSydwovbLZdTFKDMR56GU4djcqgkXpump,3,2,False,0,35782,0,1,2,1,3338611,1,1,1669306,0,2,3338611,3,1787074119782731
89Rv8kZ5AwRPpkHB4g52kWi4bRw8G9PBs7ZD28kXpump,11,4,True,0,33213,0,210,4,1,848663472,1,1,498666666,0,1,498666666,3,1787074117213096
CmNBhLRd6i6LT5ZVJaUiFYxDcfq3qxX8oeYpHPWypump,3,2,False,0,29176,0,1,2,1,2052505,1,1,1026253,0,2,2052505,3,1787074113176646
8YS1kYVEdQKPR7ZQszF9jiHgbTWHWXiZkAt3q49Apump,1,1,False,0,29102,0,0,1,0,76341888,0,1,-76341888,0,1,76341888,3,1787074113102640
8yvq6Eu9Z9ZWAva7afHya8UiouQFH9ZCX9LtjR1Npump,3,2,False,0,27941,0,1,2,1,3060937,1,1,1530469,0,2,3060937,3,1787074110941838
BG8jQaEW16LGtsuoN4QfSYSrCEm5Ckej7VsN8xMUpump,2,2,False,0,25585,0,87,2,1,17163609,1,1,2411034,0,2,17163609,3,1787074108585052
DWHGhDArW9YTwKMr9R44jjfevo5FM2i9CKhZd8RCpump,4,4,False,0,23399,0,103,4,0,1775997111,0,3,-14498144,0,3,1761498967,3,1787074106399682
8JB2hqz3iLBBSYUjrsowAaaKnWJtMRS7DbLADxjPpump,1,1,False,0,21785,0,0,1,0,6312362,0,1,-6312362,0,1,6312362,3,1787074103785666
SE3fFnqd8GzPWTeNNahrma4iPY76sVUTeB66yVtpump,1,1,False,0,19433,0,0,1,0,26010085,0,1,-26010085,0,1,26010085,3,1787074101433654
8Mh4nkve6NhguLjTwuSB7fvXesjctwm3o1BjbhjBpump,16,15,False,0,17669,2654,2097,15,8,9782917626,5,2,4674450332,2511,7,5542669566,3,1787074098669639
9mh3dMC6KSSzPLNfGJNw3rLS63QnysCNVNH93e4Spump,3,2,False,0,17579,0,1,2,1,2032681,1,1,1016341,0,2,2032681,3,1787074098579637
Arz7iXW9BcTV3RR5HMfkdMfLxWkNpMeCYsFJDVgLpump,1,1,False,0,15218,0,0,1,0,19132703,0,1,-19132703,0,1,19132703,3,1787074096218386
DL77Ho3A9PvZQeGgUP8gysshbqMqG4svcfwugZf6pump,3,1,True,0,14937,0,0,1,0,115472477,0,1,-115472477,0,1,115472477,3,1787074095937363
441VBwN8ziKGYCGVELxanX4wcs7NqcxmBmfjyKcRpump,5,1,True,0,14889,0,0,1,0,180981520,0,1,-180981520,0,1,180981520,3,1787074095889361
7iJMiKhioz7LUbi9HE9LHN4gTCwyTW1dNs4T2Msypump,3,2,False,0,13947,0,2,2,1,5112665,1,1,2556333,0,2,5112665,3,1787074093947312
4Cd3561ucBDvVhvEdxSTMv9EwLNvM8mPZW5maY8dYMiq,3,1,True,0,11780,0,0,1,1,488888888,1,0,488888888,0,1,488888888,3,1787074091780271
FpokBxFtPyeBYCpwYrnCxtWR4Dr1CVYX8VPHjVUCpump,57,9,True,0,11437,0,1576,9,1,3945329192,1,3,56208162,0,3,1987249641,3,1787074091437276
31hHwvnsy1bJLSPxex2r8nRMJpmK4zfs4yQY9sYtpump,2,2,False,0,9038,0,1005,2,0,4724254,0,2,-2800645,0,2,4724254,2,1787074089038467
59TN9tv8Bub4UDDXiQj31BvcXwNbknLe3x8ktHwPpump,3,2,False,0,9884,0,1,2,1,4489575,1,1,2244788,0,2,4489575,2,1787074088884472
A94PTGwRH1kBTEXUkgnjCytK8Uhe5VEyQfwVhhn2pump,4,4,False,0,9849,74,533,4,1,1082932943,2,1,196136700,61,2,867182573,2,1787074088849471
4AHMPbuRLA8adFfdtQhyxL5KiicHGDuap7qWPoUmpump,56,17,True,0,9820,4002,0,17,17,8183202987,6,0,2898960858,861,6,4380442338,2,1787074088820470
6qFhtdggYQbxyzx4iZU5XoxuSwQWiii5MJwt21F9pump,32,11,True,0,8184,9,3912,11,4,1699483406,2,1,35473443,9,3,1327850125,2,1787074087184707
4oKB9d8e2ivbhpLZBa18NaNdQikthrKghLnrAUs2pump,1,1,False,0,8031,0,0,1,0,267337,0,1,-267337,0,1,267337,2,1787074087031709
C37a3o83Y8e7ZPnVFY2ZYAjMgHEWuPa3V2mhjXuspump,99,9,True,0,7945,1930,123,9,4,3183071364,4,2,2984357357,1331,4,2984357357,2,1787074086945195
HcKdNrGPPNE2A5TtPdPpDtryQeVLkEsXT189amGNSfgN,6,5,True,0,6668,1101,0,5,5,2195919213,2,0,858821784,183,3,1376333734,2,1787074085668012
7EpDApnFpM79aZWoDF2rQ91fk6v3P4Fw4R8bDESWpump,1,1,False,0,6491,0,0,1,0,355529835,0,1,-355529835,0,1,355529835,2,1787074085491012
oh83tewbBFTWAyExafvRKqhpJbZyK4w9qa2aJ2jbPWW,1,1,False,0,7454,0,0,1,1,146666666,1,0,146666666,0,1,146666666,2,1787074085454011
4cg3h9i6KDbGH9TTEEWBoME4GtVr6FLSJ4gm1EzEpump,1,1,False,0,6087,0,0,1,0,1975308640,0,1,-1975308640,0,1,1975308640,2,1787074084087947
GncJk4Bqm9JtZziVTpCC4bJsF19NdhivJuaR9fCUpump,14,13,True,0,5938,0,895,13,5,2285707259,3,3,93086417,25,4,2011899706,2,1787074083938945
DivVeDkhj3A4pz2GWVEnRX4yELvaS8Z974txkPqLHthb,1,1,False,0,4561,0,0,1,0,24108698,0,1,-24108698,0,1,24108698,2,1787074082561141
3j6y8xP74LA4Xutk2h5VVJMLrYQ7TqqQmkPP1veppump,2,2,False,0,2938,0,1412,2,0,1210359090,0,1,-411643125,0,2,1210359090,2,1787074080938938
2s9fEBesoN79Hu6crBfBu6p8xV6L29ogAgXpRQq2pump,18,9,True,0,2869,1624,604,9,6,5460567354,2,2,987500000,98,2,2876413107,2,1787074080869939
3aK7HT3HyzrB2Gx1n25KddWh6oJmSkbf9sXkM2Thpump,1,1,False,0,3529,0,0,1,0,670353,0,1,-670353,0,1,670353,2,1787074080529217
CC9G6nfciwBcd1Zqc8apDugxJWuWdWH5zbfuW8Kfpump,42,7,True,0,2279,3076,568,7,4,6674608850,1,1,1466666666,0,2,2605676414,2,1787074079279213
Ctsfp37yunKdo6wQsaoy7LkgGroKsd3NGUavx6kRpump,2,2,False,0,2223,1425,0,2,1,10261581,1,0,6334126,0,2,10261581,2,1787074079223215
7vBXRJm175S4pvz8SYYD7JPJqt2DRqxHEHgfhZSjpump,4,4,False,0,2146,0,1318,4,1,4406915993,1,2,102823930,0,2,3846839234,2,1787074079146112
3umkriYCJPtWuqhHedvENPoWpnU7p2j1Aw1ZNXwnpump,9,7,True,0,2074,773,749,7,4,3527860663,2,1,1145679010,102,4,2340738946,2,1787074079074110
C1Qzvsh3T8ktt6nUrxSjg7qn7mi1e26A23dR37Rxpump,59,59,False,0,2037,,0,59,6,0,2,3,0,,6,0,2,1787074079037114
GupN8i8AmyJsc7bgo9K17pR1ssNfKtEXtSTHAJ4Tpump,19,19,False,0,1970,0,6156,19,2,621532633,1,1,93686981,0,2,111091048,2,1787074078970115
4cqKcf3epsVZMvy1wzUugep6VCVzuMZ4Xi3RDQPMpump,14,14,False,0,1799,1913,2530,14,6,8418202461,4,4,3226666667,1585,4,3226666667,2,1787074078799115
2aKq3qxC6CRu6L2waXKTkrre91o8jHj4Pak9NGcKpump,162,27,True,0,1727,2339,2079,27,13,24567979575,4,3,3195465393,412,5,5799247270,2,1787074078727097
H7aVdNCfzCLmZEDK3kXnCigjL62v3KrAzHhpZ2Z2pump,13,8,True,0,1691,86,4,8,2,250820161,1,1,97777777,0,1,97777777,2,1787074078691737
3ffuhCcXTSmCzkFJxGGL9VUndmjHZCHatWqwVfvbpump,1,1,False,0,502,0,0,1,0,209635458,0,1,-209635458,0,1,209635458,2,1787074077502684
2RJwhPNmop21MB1eD2CnFUeqithiHR8vF4eVLSvtpump,129,129,False,0,409,56,8756,129,15,1669550075,6,4,63002577,4736,19,402610489,2,1787074077409682
DWsJZmhDkC3wWCyw63w525rJwAzhanpRNJVMf5Cspump,110,110,False,0,405,94338,8767,110,12,21854941945,5,4,2226803993,16104,16,3457201953,2,1787074077405684
3BygAcaBzyMdqTNGSa5WfhtNaQnFuTr69fLj1BENpump,134,133,True,0,1331,1265,6180,133,38,49372578998,8,10,3437398695,1304,19,8862979675,2,1787074077331681
4W1hzsJ65AaKihdPfYKXViqYUizK8Fri8xqZvy8ypump,97,5,True,0,1243,6229,1221,5,1,36106225,1,1,7265826,0,1,9092132,2,1787074077243681
JCxuvz1A9s7RqEjxfs9pQPBrrFeQoKuVXH3iP5t9pump,1,1,False,0,1117,,0,1,0,0,0,1,0,,1,0,2,1787074077117681
64Zb3JNf2kakejXms5edFoVBgQdpTVKntyjxpKRTnijz,1,1,False,0,958,0,0,1,0,980683505,0,1,-980683505,0,1,980683505,2,1787074076958685
UAGw1PaXyeoTDHg9oMqfyt1GpgM169bju6jL1r1pump,164,164,False,0,853,249,3,164,28,1373764986,6,5,991033225,208,20,991033225,2,1787074076853681
8qcw8uUha1Fn3Pp5ijAUXAsorbRvbW7kw7VCDvpkpump,19,19,False,0,745,0,771,19,6,5440843020,4,3,148060283,56,12,4194297085,2,1787074076745688
6onx45WsG44ZEPejY8TqoK8ik6Mb7qq1nk6v3VURpump,1,1,False,0,29087,0,0,1,0,1349702726,0,1,-1349702726,0,1,1349702726,2,1787071711087826
2M2bh7Hb7cRhT972jrEvVJyjEJAcWz57VjXbchzqpump,21,4,True,0,21552,451,0,4,4,2166957455,1,0,987654320,0,2,1969920420,2,1787071703552738
Gotn3D24ADBwpWxjUPWAdMPZQ6wtz1NxQZvSgQVxpump,1,1,False,0,21472,0,0,1,1,7506552,1,0,7506552,0,1,7506552,2,1787071703472737
9SajdsQujKQsn4KfCV4x9mhJ4b79uge47Ebm7pEqQ6JA,1,1,False,0,15614,0,0,1,0,1550720685,0,1,-1550720685,0,1,1550720685,2,1787071697614051
GcbFVivndRKiy3MaAgMtsyaSfWh4aqEn6PcyShbBpump,1,1,False,0,15610,0,0,1,0,7,0,1,-7,0,1,7,2,1787071697610055
9xNuTnrzFsTiCZim765WnVJtFUHqt73w1YX7aivbpump,3,3,False,0,12822,0,2529,3,0,49453752,0,1,-767349,0,2,33981830,2,1787071694822245
JAC7TuGanmUthUnDczyxqDsnBW6N94xG8GZYiozVpump,3,3,False,0,8187,659,3187,3,1,11208695817,1,1,2126814814,0,1,8567310870,2,1787071689187843
95KpDTv3NuqZ2jFnTFZ9xaYzqsCUzAWbUS9gW7Ujpump,3,2,False,0,5366,202,0,2,2,1219753084,2,0,1219753084,202,2,1219753084,2,1787071686366535
GVmPQStNkmE2Ea6CzCHJcL4CAxUFX3WZkh8iS7qipump,1,1,False,0,5357,0,0,1,0,27,0,1,-27,0,1,27,2,1787071686357535
8cHMb5o9k5yK72w3ZHE446ku3kDn6Hv1mGjnDCVZpump,1,1,False,0,5356,0,0,1,0,27,0,1,-27,0,1,27,2,1787071686356535
48TW1NmnPNFCEqsuqGWESDfapZpmYUkRkXr5KrDTpump,1,1,False,0,5323,0,0,1,0,42994301,0,1,-42994301,0,1,42994301,2,1787071686323535
63NeBFACYNfVzZWv5GxKGqCRibJouGNzirghU7Udpump,2,2,False,0,2721,289,0,2,2,1840951428,1,0,1166240888,0,1,1166240888,2,1787071683721897
5zAztny5oMuaSSfRhFQCFTZsvZ8JKoirtXHaAYmbvyKG,27,27,False,0,186,945,1492,27,18,20598386798,4,4,3361013090,679,11,8847254369,2,1787071681186616
DJvP7Xy2FVfqq3K4doeJCa3dLEPe9x8rVNcXArvwpump,1,1,False,0,182,0,0,1,0,27,0,1,-27,0,1,27,2,1787071681182616
4yghZG4UX4HNPuTsgop58imKCN1j3S8JrzeixAEDpump,1,1,False,0,36231,0,0,1,1,16691061,1,0,16691061,0,1,16691061,2,1787071667231756
5vYQyTQr7ALgtK4N49GEyeMs3WsKtXH2rcKVksbNgmos,2,1,False,0,28001,0,0,1,1,2962962962,1,0,2962962962,0,1,2962962962,2,1787071659001941
G9BBhVVVcE452s5U7EoGr2sUC1LyAcNv4qUbL2zuM3Lj,6,5,False,0,21376,3588,0,5,5,11877502307,4,0,11851851844,3571,5,11877502307,2,1787071651376100
GCombYe6p1EMsf7v6TTLWeepdqeCFz8YZ1JGebzupump,2,2,False,0,21370,28,0,2,1,1026666665,1,0,977777777,0,1,977777777,2,1787071651370101
4W2gJeijPNaa44X1UHH4Kez6a5F9iVb82uN7fqMjpump,2,1,False,0,21346,0,0,1,1,85005359057,1,0,85005359057,0,1,85005359057,2,1787071651346101
4W58Y3L5drGgn4AoKeyaqCFpJC9UHFDZC2eAfPokpump,12,12,False,0,10574,0,7636,12,2,9713087747,2,2,390829876,124,5,5778749981,2,1787071639574422
FbtyHyeqNpUVq92gusYp4HPCNwL9DPxKj7Zx5EKNpump,47,47,False,0,2429,7492,1858,47,20,22963651030,7,6,5357887228,1603,18,10326038976,2,1787071631429766
JAyTXrgzKJAVSsH8nFFynvZMG3PNUFXQZ3fJcc6Spump,2,2,False,0,2384,0,7,2,0,503827158,0,1,-10000000,0,2,503827158,2,1787071631384765
3EdDwu74B9NCBGkXmtGA9voyJ8uQr2dYTBFMbXxzpump,6,6,False,0,2382,,0,6,1,0,1,1,0,,2,0,2,1787071631382765
4W5DWMJ8WsjxzRAPqJqX5csVotD1Y8nndC8xriRPpump,1,1,False,0,2366,0,0,1,1,195555555,1,0,195555555,0,1,195555555,2,1787071631366766
WjtVYkUG2qVfxQCLYZmFm2uYKuMcvty6V8EDrjjpump,53,53,False,0,267,3354,4148,53,31,36454291942,7,6,5956766759,1492,16,17119265759,2,1787071629267123
cMCk6YFZoWkPRcFVWFaD5aMmHFvj7Abj2PZKDdypump,9,8,False,0,29371,3918,0,8,8,10052821668,5,0,5199999997,2204,7,9089656623,2,1787071613371456
ARXn6fcH4sfB6erfQsEHbhFSerMBxrWydJKySkDYpump,1,1,False,0,24150,0,0,1,0,1242227911,0,1,-1242227911,0,1,1242227911,2,1787071608150878
EDcJjANKDtsHDvTkFVQXzVJ56HrMFcKN6uCcTX3Epump,5,4,False,0,22367,9332,0,4,3,6786358382,2,1,4938281605,0,2,4938281605,2,1787071605367879
5NBTwamodVFt55mbbKojYLZkgmDDUjbSJ1XymgJ9pump,1,1,False,0,14511,0,0,1,1,97777777,1,0,97777777,0,1,97777777,2,1787071597511624
B7PKCAUcUEfMBXfAe1LdkT3c9rMDKqRvZDoZKM2Tpump,1,1,False,0,12631,,0,1,1,0,1,0,0,,1,0,2,1787071594631992
7zGhQQqriFH19ahTmeZhFjbADpsWZJb3ZYsEhgDfpump,1,1,False,0,12618,0,0,1,0,1975855037,0,1,-1975855037,0,1,1975855037,2,1787071594618992
5FbvwoNuiMxCWpuFRXoxMtKtHjnJft2pASXf5FSdpump,6,5,False,0,10071,9324,0,5,5,13093827159,5,0,13093827159,9324,5,13093827159,2,1787071592071169
93TeQdYS87wa654uGyVef975mDLwyYAF562kVf2xpump,17,17,False,0,7396,138496,5576,17,7,565414132,5,1,203457904,242,7,203457904,2,1787071589396040
BrkeYUeTjCsNrCtsqv8SiQMcMUZzxpfDbHGU8ngdpump,1,1,False,0,2056,0,0,1,0,433191994,0,1,-433191994,0,1,433191994,2,1787071584056492
39rfLr1Q2QmXnA58ShcAX2ngghmKZ6fGToBsug9Apump,41,40,True,0,0,0,4074,40,9,16083147520,4,7,488888888,29,15,8525399951,2,1787071581851104
C6UjUyxZhfF5qthtW3CY8twwzPFTHo9HbJyxqDjUS51,58,58,False,0,0,1489,3104,58,32,50266136174,8,7,5955404747,1510,20,17271422242,2,1787071581842103
Cv1qtdH8k7RffqT984bhtrKCanX4hGYv7hi8VYHQpump,1,1,False,0,30630,0,0,1,0,592592591,0,1,-592592591,0,1,592592591,2,1787071567630430
DwL8cmrjTuBbimA41La4WFrT4E5knooxPAT3eY8ypump,2,2,False,0,25573,265,0,2,1,989352235,1,1,-12450499,265,2,989352235,2,1787071561573443
EUXkM5uEABWx49haAmUFNNZ6A8Xc4i9T6W7wx1WMpump,4,4,False,0,25537,384,110,4,1,983762763,1,2,664535161,499,4,983762763,2,1787071561537442
99A6C8TFffZ6JFwDV32ikEscQJh6D7MsfFokA91Vpump,6,6,False,0,22938,1267,1393,6,4,5487302978,3,2,2933333333,1267,3,2933333333,2,1787071558938824
7e2RGEgKhSwnVf9sXy2g8ocNkHdHnD39HgPnLA2nMXUb,2,2,False,0,17255,363,0,2,2,1086807200,2,0,1086807200,363,2,1086807200,2,1787071553255994
365VBSYYqyWJesM4TNg6sXpw7y9dpB9naaHpV2Yxpump,2,1,False,0,12669,0,0,1,1,100000,1,0,100000,0,1,100000,2,1787071547669765
9jdxtFML431gvbeFsPq3NNnYZfq2x2QdX5NEvkF1pump,11,11,False,0,7109,2615,5151,11,6,7497651135,5,3,5117755794,2153,5,5117755794,2,1787071542109000
2LsVezXHQJR9HbDaCeokSW57N66H94tp77gdBKpApump,13,13,False,0,4503,11856,9967,13,2,927358091,2,2,285282970,1412,3,556983413,2,1787071539503731
BwydP2DH2GF86ZTvoJmSeZVSC749XhLqJ2hHxTkTpump,2,1,False,0,4501,0,0,1,1,100000,1,0,100000,0,1,100000,2,1787071539501738
Ds28H7uxUQw3XV8oJF96FxmaPumHqejK2orFtFuLpump,2,2,False,0,4442,0,5,2,0,33712599,0,1,-7981663,0,1,25730936,2,1787071539442736
JBoXSmG68Sf1AakXMaLmFACdyRbzcVPivie4W8Lmpump,1,1,False,0,162,0,0,1,0,79012343,0,1,-79012343,0,1,79012343,2,1787071535162799
J3J3CENnWupvqYNu9mboc6ZnNxTpqokXcU3Vo5t3pump,28,28,False,0,158,0,9837,28,8,393206693,3,2,51654984,3361,5,177758165,2,1787071535158804
rPJiZufxvY23Mh3xrckewVV5BoYdeJpsVpiuQDWpump,10,10,False,0,100,1210,2417,10,3,9873679373,3,3,4557441451,1210,5,5441822745,2,1787071535100803
FwGSHzaNVeifteud9HyGmtJjzpJ9yRZnt5mXBg71pump,1,1,False,0,39004,0,0,1,0,10483663,0,1,-10483663,0,1,10483663,2,1787071526004179
Cd11bKTP9qcPr7Pr3QBub8StvxA3UHctivGhGhZxpump,2,2,False,0,26490,500,0,2,1,1787391614,1,1,-306141614,500,2,1787391614,2,1787071512490628
G5V7PZozQ77CXzhAGAaLPz8q7SHuKSWoh2QmSZeDafyR,10,9,False,0,7833,1956,2089,9,5,7478064697,5,3,3746846137,1956,8,7239429453,2,1787071492833495
BPyXzP6WE796xCT3rvVtFNTL1AjLwFss5XQBQdRyxKP4,1,1,False,0,5334,0,0,1,0,72968880,0,1,-72968880,0,1,72968880,2,1787071490334605
FyT7k6QJTotMyMDamWYTfgSgA7dTeRutVFFyEVpMPcGD,1,1,False,0,6292,0,0,1,1,64044083,1,0,64044083,0,1,64044083,2,1787071490292506
JC2AsYN4xTvqzkQRAW8D3v8uSBpk1J1aiSGAqREKpump,41,40,False,0,3765,4078,6315,40,22,57330920419,7,3,25134968441,3194,10,26969593060,2,1787071487765503
CdS5QqkbzPpZ17t7Z1xv9a6mVyuUNSFU331rQWPbpump,5,5,False,0,886,3409,8486,5,1,46016831,1,1,15907549,0,1,15907549,2,1787071484886159
DqmCoj98v6ichdVTYeoZoXSX3d85HkDeV2gxVjAxpump,52,51,True,0,850,5451,6761,51,19,41029636081,10,5,14164630799,8648,14,15692852590,2,1787071484850159
G6CzwDuRer7JVRjT5okNLrx8gmvtd4HJcGEGKPCMpump,13,13,False,0,836,8911,9656,13,3,494633155,2,1,93630871,2338,2,182996753,2,1787071484836155
3EbmsFRaxwrqC4PB7SrT1wjvE64bbUsYj4dFNi4Wpump,36,36,False,0,0,188,7938,36,11,13190485859,4,4,1955555555,63,10,4385068866,2,1787071483983158
28azdhuyttWsy1Cxdp1BLsMWU1YXan2BMjdQD7nPpump,24,24,False,0,0,2841,9718,24,6,248412179,2,2,32225500,3626,5,61581579,2,1787071483951154
6TBoYifkeUFiv3g8rFqHKJwGVtDkd99iuuzGLF9Xpump,1,1,False,0,41784,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071479784981
GJnisvWUqQkryGd6aEu6AEu4jkwzod8Wp9UQ2tj8pump,1,1,False,0,41783,0,0,1,0,99,0,1,-99,0,1,99,2,1787071479783981
BcT7yw2i9vsup8r1VQ1EwqyNHdjytB6qBtHqsuhnpump,1,1,False,0,41782,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071479782980
EAPuNNJ8po1hsyVuJT4xEdHFEUXPBdGKujAWmFJXpump,1,1,False,0,41723,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071479723979
B8FpNxdyjeGEDvMqsTYfwa6qfDZYSi3UMg5Q8UQ8pump,1,1,False,0,39175,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477175857
D7SnfVVuZRrjPXbms9ARxCwCforLyyq6xwjtjSKMpump,1,1,False,0,39173,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477173856
D3vwaQWvxe2Ljvor6o8d3LAimYoLEcd8MuweVYL3pump,1,1,False,0,39172,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477172858
J9TU2bUzc7ebXUGhKmJ3uUx39D6noFU6yZ7dEHMppump,1,1,False,0,39170,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477170858
9Hb4VN7bvpNeSF7vN1NzdvrLvPjMi4D92qHFkQFBpump,1,1,False,0,39170,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477170858
98eGRHg8KdJ2Mq5Tr8D6u6pv5GAgF3Lwx7HXNChvpump,1,1,False,0,39169,0,0,1,0,99,0,1,-99,0,1,99,2,1787071477169857
4nVJM1A3JP4hfFG7HXA2DT1P9AMvrVxhftRwAMuNpump,1,1,False,0,39168,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477168857
DmbkLtQm298dCMiDKzrSXbM9YDPUPX71pYvVnpwzpump,1,1,False,0,39166,0,0,1,0,99,0,1,-99,0,1,99,2,1787071477166857
32cEGVhsbJ7CuD5bKVNwHGKws9X7gxcqq2Ajz6xGpump,1,1,False,0,39164,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477164859
7x9WPrsMRptb5RfganLc11MGmegBk2DdXHjbghF5pump,1,1,False,0,39163,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477163858
H2whpWkGZBHb9DeKWPR925ohSmaRmG79dsAMqBS8pump,1,1,False,0,39161,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477161856
GCKiDwfa1GRqg5DdUxev6vyt6uAFxPGbBCr8xVD4pump,1,1,False,0,39159,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477159858
2u3pWR2uT7PDXtaEFBkuc6bZmwRhtAMCtj4qnafrpump,1,1,False,0,39158,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477158856
3rSDjFREMPPb5R6M9Nfyj1QudiGrUBuiU8QDsJs6pump,1,1,False,0,39157,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477157859
AruHvuTCnDCWc8VyXhKHT44EBxdXB6SqxAX1Mk9ipump,1,1,False,0,39154,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477154856
6uoZ8Gi5t5m3AdvZcZ7MNAzCPsh7RMnKFjCiNBe8pump,1,1,False,0,39153,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477153858
DgFRf36h37StqpsgSnKHANJ73HJf3CHjWyyDi6nKpump,1,1,False,0,39150,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477150859
8fTT4FE1VHXZDvPJQ16z2CXm1nBPt8XwhCtYR244pump,1,1,False,0,39149,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477149863
9LbAKZTnVB361pjkQDsjZ3JhQZqwhYZLfq79wrcFpump,1,1,False,0,39149,0,0,1,0,99,0,1,-99,0,1,99,2,1787071477149863
2zzyz4jUfGLQzZ6CAHpUWSiNWjafDLdHdpBtqTmQpump,1,1,False,0,39148,0,0,1,0,99,0,1,-99,0,1,99,2,1787071477148858
ALoRACVMd3KpJR3Qe6JFtsAYrFZSDYXqvikTumENpump,1,1,False,0,39147,0,0,1,0,99,0,1,-99,0,1,99,2,1787071477147857
6HgTgcRtQKhggYMqFcnf8bX6zsb71Y764rs1bQsApump,1,1,False,0,39145,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477145857
BVbaTy8aT81VofNSxeviBN5pcfyv87AbL2isdVDupump,1,1,False,0,39144,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477144857
8iqxWps76QhLAixKv3b2ZLsxUatP2gHswLvxeSLopump,1,1,False,0,39142,0,0,1,0,99,0,1,-99,0,1,99,2,1787071477142856
A3zgKhPmkgbMqGhnfv1ouJVCWBikc1qncTtSMr6gpump,1,1,False,0,39133,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477133856
FRRHgGg9KbLipMGE7xrChZDu26yWVb7Q5jFTV3nDpump,1,1,False,0,39131,0,0,1,0,99,0,1,-99,0,1,99,2,1787071477131858
66YY3wbmZgVHkj5yMYWbJpEQCWkJGMxUMJZ4Y6Kjpump,1,1,False,0,40121,0,0,1,0,9999,0,1,-9999,0,1,9999,2,1787071477121857
