mint,first_tradable_observed_at_us,trade_events_5m,priced_trade_events_5m,unpriced_trade_events_5m,first_trade_priceable,any_priceable_trade_5m,price_coverage_class,return_from_t0_metric_available,short_window_price_metric_available,gap_event_count,reserve_defect_codes
CjYxPdUeDqkbRzD65YHyTuQVFPuUHEennS5X2Eftpump,1787067715280203,4,0,4,False,False,NO_PRICED_TRADES_5M,False,False,0,VIRTUAL_SOL_NONPOSITIVE
GjQbbyQQmom8LRZbcMDw9msYA9NgBmMK3ugxj9Y6pump,1787067710710562,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5gESZz7SUtzQZM7Sy4VYXEPxsfwaSa5ehAyAz44Fpump,1787067710709566,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
GBzQa36RWDHtQcMsnQcb1S6vWwJtJmB1tdtPeRyppump,1787067705729266,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
71QaCoPdxETJY6wkLYteF9HH2y7nBo3vyMkDdPt2usts,1787067701381151,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
8kGvSuZuEuUv9R88fnpEqB1JqFSN7hxQZ6MF1FNPpump,1787067701374148,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
D7ZGxqDmRJhpCT34nAuGX5e7nEbjpuj5Crn7wMiCpump,1787067696434756,13,13,0,True,True,FULLY_PRICED_5M,True,True,0,
r2GcRQMgyCGQfpp1hw6uHNEk8qABHitS9MSwSkbpump,1787067691758045,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
6B8cTehoFnmfkC4EQM9DAsbqUHM6AchqQ4Pz6hiVpump,1787067689296923,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
CVV9ySvTvrnMfzH2KiKTkfwHrNCcBefXrqCGJT9Lpump,1787067686645310,69,69,0,True,True,FULLY_PRICED_5M,True,True,0,
2gPyHUZzpcAuaqsYFxiFnJUq1zj38ph62X5ZuAwtpump,1787067686641310,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5sSQgA9P1NtBuNYgbbKW745ZuojFczBQtLQAhSrWpump,1787067676499507,23,23,0,True,True,FULLY_PRICED_5M,True,True,0,
4JrJFVhPMrMWQpyjeKKVoZ2BrSZCCwr7CNvg9h7Spump,1787067676491508,6,0,6,False,False,NO_PRICED_TRADES_5M,False,False,0,VIRTUAL_SOL_NONPOSITIVE
4Xg9qDuEP1vMEwqMr2yWo92Yn9a7xZu5BNQBbXVfpump,1787067674038971,19,19,0,True,True,FULLY_PRICED_5M,True,True,0,
FthMtG5G3GcEGzdXhqoHF4wtEFmuGhX2UXjxAEjLpump,1787067671658139,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
9fKLURC9ff2Yycw854Us85nasp4WT6j7hUN2DCN2pump,1787067669138139,17,17,0,True,True,FULLY_PRICED_5M,True,True,0,
7nNBnzA3v3fQhczBbtXpJhTnMe7ic5qQzpGxZyU4pump,1787067669125136,36,36,0,True,True,FULLY_PRICED_5M,True,True,0,
7sYJmusBDnRXTcTzHVmoHE1TWA7kQ364pjvsY7Y6k1bL,1787067669115134,8,8,0,True,True,FULLY_PRICED_5M,True,True,0,
HQZmUCrpzhnCjVQin6CTZvxEsXqVMstp2WpYL4KTpump,1787067669101139,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
fHd5P1Yq5ZmtJ9uQ5ADdXkuT9oq6UW6vYmPibcypump,1787067667089821,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
BwzaQ1ABdHzmsen9c5armc3n2kYcSYFCac3F1gx2pump,1787067667061819,19,19,0,True,True,FULLY_PRICED_5M,True,True,0,
E8KEJ8AVGHfsUgENLmx2YZALPmsJE1oicmH46zg2GRTb,1787067667059815,24,24,0,True,True,FULLY_PRICED_5M,True,True,0,
B9X7e2TqUA2f4dWgtwj3fHiaqNEe3FaBig3PvUULpump,1787067662221686,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
7CwWt1RhKZRx4jvwNsTNTbpSQeA8Q44tFzabxwAhpump,1787067659635423,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
DmFY3VXpqg1WD88p8Y5g1Qp8V48nENsFhEADYyYpe5RG,1787067659627426,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3UmWfSZtfE8CcAM2BLXRmJMiepFtoBLAvJN3E8Wipump,1787067659610427,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
CmqzoCbVQz8RcKAYXAZy1YZ6e5QPJrDbH4agr4RmTVxr,1787067652088940,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
4UBh45eUb3vP3EpiuALHsAugQtmmreJJMBXyBGNCpump,1787067646467898,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
o8cP38GZGcW9rrk4THZEF7nKjA6YbCZagpcU7LApump,1787067641597015,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
4msGCouoxxcsBM7PRXKv52TTkDPkV2Ff2xe1raQ7pump,1787067639112545,40,40,0,True,True,FULLY_PRICED_5M,True,True,0,
5BgoY2aJVCVQ7WtxiBvebkYjqJvxdP55uUZPhpPQpump,1787067639049543,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
FfvRkchaAj1Uod6991bEBVPTPeY72Hujsq9YSmqupump,1787067636480547,5,0,5,False,False,NO_PRICED_TRADES_5M,False,False,0,VIRTUAL_SOL_NONPOSITIVE
uz6MPZVczDgvvqQtoxALk3QC9893m5SjPAcTv6Rpump,1787067633931266,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
52GEyASdkpFAPJjRzuLJeYM57nr4ivf4cvG6pMLCjPdr,1787067631456010,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
BEzxsHEdfs5joU9SWpNo8qL7p4UHb8ZtJBbs57Jppump,1787067624325030,29,29,0,True,True,FULLY_PRICED_5M,True,True,0,
FzV9aEQpdohzram1Ttd2MeQd2L9X1cH9by2LEUYppump,1787067616530771,2,0,2,False,False,NO_PRICED_TRADES_5M,False,False,0,VIRTUAL_SOL_NONPOSITIVE
GQ1SNHteYB7sQwab4Bcz8SNzXSzJvj2tWmsE6H4mpump,1787067609344256,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
ESCwYG8b7sJsRsUNi9u9aLbAS2gvGvDvmeD3G6WXpump,1787067609312255,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
AwZNrUSNtqryPDS34GakzmxotYhrPRdKr99jK56Lpump,1787067609296256,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
6wBC7wdj9momvYSNGUByQbqbLgfpry1AX42XR2Cmpump,1787067604252566,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Dbk2RaQbxq9Z9jvuTjwGvj8CHWffag9y9BBzCbLrpump,1787067604225564,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
7Lh1xeoPEEFe9izWfKGbzmL8A2cunj1nza9FfcRcpump,1787067597307346,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2Jzrq2qEXJkkBTckPNuvF5EDbRYFF17dUxKuUqjppump,1787067594799511,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
99FvPEm2zoNfVM2XK77Dp8mxaCdEKwoPhR1LK7tdpump,1787067592609978,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
4TPzh7JnybSbqS5Tcv71EFAvzS79zuEjbCZyA6Rbpump,1787067582159605,19,19,0,True,True,FULLY_PRICED_5M,True,True,0,
7LvaootnkeBBj15Er5u4ARSmupXDgGGupeZBJwoEqdbD,1787067577619106,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
HUxMtwnKnLHR1Sknw3JbSV89PxFWSsY6w3HqMvo8pump,1787067577536111,118,118,0,True,True,FULLY_PRICED_5M,True,True,0,
9Pss4uSU4HsE9unHjkGer8zLqmnmfoa3n48DaiEPpump,1787067577534108,11,11,0,True,True,FULLY_PRICED_5M,True,True,0,
9pCSNt3B7prJC4WnJjso4c5Z6XwwgxmJUZSiUNfrERfq,1787067577529107,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
7AB6VuvEb1fD6D78kLRpnXmb8GV4uVYmJi6W756tpump,1787067577504107,44,44,0,True,True,FULLY_PRICED_5M,True,True,0,
FwhqFNUAZLbxJw2WReYjDW1EizbkoDD1ht8SqdCnJ33Z,1787067572419686,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Fmu6jxFZPnTvuaHbDsgpC9QnsFtHrHyCuyyHKwfcpump,1787067572394635,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
DCDGWYao5XtfujmbkXcehLAKqbfwpesCTnonwqJHpump,1787067565040584,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3FKWaozoxMm2jchGM6wSYBa23xV1PY8AzHEsCmY5pump,1787067562559981,9,9,0,True,True,FULLY_PRICED_5M,True,True,0,
Aq6J9MnSQu6uoRMuS8ZCBn8uzJYVpzErsgs7B9Bfpump,1787067554773061,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
mZopQ7HZq6thPxMPSYkQcg5wq2WBBoP7MWSFLVcpump,1787067552083513,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
2xHL1VG1dGv2QrcZTjJE9mL1N2iUNbUKcUgY74eZ5moQ,1787067549809053,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
81q4dUfVpmbWUwA8HNpw1wfqLYYLdWRjqGuPGXNZpump,1787067549776053,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
3KvXkvvfk4UzkWsGdbEXTw1p9xqWeA2nVsxXcCgnpump,1787067549718053,16,16,0,True,True,FULLY_PRICED_5M,True,True,0,
fn2t1DdVXhNtBZ9nwK87UTDwVAb6ERZ3KxTLBjDpump,1787067547285025,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
rPuCTyn8NwEPr9Q919AV4jrP1Wk2H2Xf9Z41RTrpump,1787067544868068,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3cdXzPaGPotGhcdgfmXRwmu5BedGjCv3TsCafCMNpump,1787067544853257,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5yuieKvo8oVP8dwZLLy78D47wDNKLNyAcf7UYpg3pump,1787067537257529,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
BuQsCw5eNFJ2vVJ4GoG5Pa2y52avZbYHEduarBSvpump,1787067537239529,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
APbodr7wfdFfQvekNpyxyVrWBBkuPQpjDigXUwFzpump,1787067528686710,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
HjEApW494j7ekfSmG6GvsJMuupuJUG77KzP8vmTQg3wX,1787067523634573,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
BnCn7DeNaGvRH8cbUHUeeq5BQdw41uXhK4dDATmypump,1787067515761288,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
5oWgTWpjmhCNrkUQ6LC7hQMAEA2r1uUi5DCopAehpump,1787067510958525,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3qik1b57uXP8udgTaL22Bm3BozMnsQXuuymcUk7Kpump,1787067510914520,56,56,0,True,True,FULLY_PRICED_5M,True,True,0,
4ux7tX3e9QHqRhsxDX71NeW2LNPaoyWHokmRcijopump,1787067508414525,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
AjJNhp2GTCF8W3KzqrYYNKkBHWnMMGXXZwKwPSzpump,1787067503465248,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
BjwT5xmJZxhVBAZWJMEU9FMKjEBhurDnFvfyL266umY,1787067498487623,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3NFWTfCv9rrhyzpr1azFZyiNLTipQS2DAM9CayWnpump,1787067498444623,8,8,0,True,True,FULLY_PRICED_5M,True,True,0,
9PM3iczyK5oZ8W6SkWCSqvXZUAwpKFXJ8rfNeFsWpump,1787067495953250,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
Dod9AqMyrXpVoqToy15ZQ6hVQmWQ8JbLKLbHX2FZpump,1787067493415250,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
FtEo2Mq6QMEbmwSzMwDGSKU7KswMtRPWzDtBF9veNmg8,1787067491629478,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
HmqRd111tGEDxfPbe9FVzCR8tGq1XjYKs1omG9F5pump,1787067491590477,8,0,8,False,False,NO_PRICED_TRADES_5M,False,False,0,VIRTUAL_SOL_NONPOSITIVE
B4UrMjg6xT27DH65f2p9YZzGMaaJaqvr1uLeLa4apump,1787067491440475,21,21,0,True,True,FULLY_PRICED_5M,True,True,0,
39BJyCMMdYfwr16Af4ZFSvKWLX42nYvM6Pygckfepump,1787067491410476,16,16,0,True,True,FULLY_PRICED_5M,True,True,0,
3TBYwMiixnUyK6Syu4BL54C38FX3cdWoJUBwqcjtpump,1787067491402477,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
7dixrwoNuWSXRpCCwAwAwiRpFTocDQk3aDEYWL9epump,1787067491401478,33,33,0,True,True,FULLY_PRICED_5M,True,True,0,
xXsELM4GLu7X4Mmvw2SR4rtieZ3yafncbMuq5KFpump,1787067486646778,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
9ksV5XdWJ6QhexGo7q8B8rPqE4FfCYJ9oiUWh1sHpump,1787067482073355,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
U6KfpGk7wJouDwCdCbro5AwfP9T21BPLu7AjYK7pump,1787067479661208,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
5gEWPDvExPWtghyn8dS2PSwh67ghTSE5Y5ccSZZYpump,1787067467172201,45,45,0,True,True,FULLY_PRICED_5M,True,True,0,
3kEks6uwadwDRcqXAXGPJ3mw5LDvk9ZpxhWhu4hrWipe,1787067467118200,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
ETRAxfGxcGBBJR7MPVY5zjDKpS9JMRn8pDpRnNbBpump,1787067454342311,18,18,0,True,True,FULLY_PRICED_5M,True,True,0,
7mYAhgYi7EReRQkKnMSXa91VrsrPWMtdpLwXw6r3pump,1787067449251597,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
AXbLANzLRti8ZutcrTdx9vmkf7YXcR4YMoC647hdpump,1787067446811468,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
9RXTD6BZY5B8HmjAb1nuYNVR6PLynX4BFeM8SCKApump,1787067446765467,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HJmenWneNHJps98VnRjZxeFnvZj1265x5bLYhyoZ1vAc,1787067444982471,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
32jvHqpDyLuvvjNktrDAu4KEytM5SwriYQrn1Wgxpump,1787067444753467,16,16,0,True,True,FULLY_PRICED_5M,True,True,0,
H8T4y2arTEP7caSiDrBDBS21QuXqVpvvEXa8jq71pump,1787067444744472,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
75f9bRL7zHvNPCgmF3rpamVLxLhq65hdqJsQjuvhAcvV,1787067437931129,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
9YGHuJEXm1XwTpBY2wPjfZ6rrJnKWzjF9TkTUW6Vpump,1787067437863411,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Cm5bWbdGBpfZe1XiVuRGu6xWjH9RVpn5DnJrNuChpump,1787067435357744,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Xwvk1rEgkkUUynkYemnF4dgEo7T3AEWarK2bbLQpump,1787067435355747,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
CUNXetgpQEFAGjcJt92CWKqD7dawro4tofixAzSGpump,1787067427884409,22,22,0,True,True,FULLY_PRICED_5M,True,True,0,
3P7tpokHkNLMWYx6pDRuHx34gCf5vMsm7ZXZurH3pump,1787067418771334,10,10,0,True,True,FULLY_PRICED_5M,True,True,0,
5tCbb94AoFWpyv7CWGXi5uosWZcWzHkGZVNYXDd2pump,1787067418701338,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
GQboHuWGCWyc8AfzXTygDAsc46zBa76S9PvPnGQppump,1787067408521159,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
AwgKTAZyha9nZMrutB6RBNNS9VABGyETb6pubeW3oqzk,1787067408472160,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
DHjN3WHvp53BWLwBb2u8BBEM2stgYATjZun4zKUqpump,1787067408420159,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
FQRLGs7o49AaRtpg7hjUv9TWaDc7bxnWve6NgeSVpump,1787067406030612,7,0,7,False,False,NO_PRICED_TRADES_5M,False,False,0,VIRTUAL_SOL_NONPOSITIVE
ENeKa7sUx16jrygnKao43Ke3CzdvpiZcoLZDM19Di4eq,1787067405989096,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
HNxui9amdoxYwoF9TUNgimza1Yaa1FoHjZGoiyBwpump,1787067401020076,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
NpMgggqz9PrvLhYJR7sRkc1mMWrK5KnzaMZh8kUpump,1787067401019075,50,50,0,True,True,FULLY_PRICED_5M,True,True,0,
CmSntwyVh9roxNKuwpkUUjxWngMYwPRzc5Li9oq6pump,1787067398410196,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
Grawwa5aFYAZ61zD8JojvdCnpQRr7JRwbEDPQNXxpump,1787067398383199,29,29,0,True,True,FULLY_PRICED_5M,True,True,0,
24qHNPpJmLox4sktTFgzQhwRFGqWqSvJfxJSvP5Upump,1787067398377196,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
8ReQW4fgjjU8eZhb8yWhmfQF2mytxPxgUNC3Ja1Gpump,1787067391348823,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
5uZ4zLkVW5cP81KjWBE8eGAg67L3GoEj3dXzSnwepump,1787067381539426,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5pGctmFtTSzmPU8tSDB74zCJtPHbEWy2x4aqW4b4pump,1787067372129232,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
6q4aYKL8HTqdcVzUtupcBiTSBYFPa6wzRaH57VU3pump,1787067369741714,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
BtRAgpShx9tSXDDT5opkoDQ6T4tTf1rnJW7dSCCNpump,1787067362552483,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
DLB5PcsEXrnWsmXH86D62QnmLrvUdzbHSzRzhf1cpump,1787067351969658,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
Bkd5fhUHJpu6kXAacWVibfH6FRYPJmuPiFmy8umupump,1787067351964654,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
B5b9RdYxMK4sX7m58CVvYQt5VQsvevU36fE7CCz3pump,1787067349830368,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
8HY4raCAFbScjr1JpAiuCUeJVQPbwwCvvH1o1fuipump,1787067349777367,17,17,0,True,True,FULLY_PRICED_5M,True,True,0,
8wTX864ew6EUmzU6RNxxWgQ3UyJA5w8gd1GgQDC3pump,1787067349755369,107,107,0,True,True,FULLY_PRICED_5M,True,True,0,
82WdU57Xa3FaWFX6wKq86VYTLxbi2V8onKVkNJqepump,1787067345081419,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
6bh47LV9yxutwdNpsUxvJXgMLxWDCFeua5T8q4Wypump,1787067345070418,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2C7fvHayPvAcWsSXbqU1R71epx2zLDwQAZoGVC3R9Mar,1787067342585068,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
BkJk5KcyFDe7GgjAVZRGqPUudBAumn8CGhRdbjVBpump,1787067340510520,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
93HsZnsa9cuWWpUhfc8AJMctJTL4Ytpf56boVAwP7BoQ,1787067324536684,19,19,0,True,True,FULLY_PRICED_5M,True,True,0,
HuUbSwPKdp1cmtWjBW92tS8Rv4qiXF614LRowZ1Zpump,1787067321876710,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
7T88XSXmr7dNkphu1SgjUQAVjcsxceJ46ARRVrGcpump,1787067321873711,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
9Ubo1GEsw7jR8vxQq1zc6MYk3s6WuHPa933ZzSggpump,1787067316715033,27,27,0,True,True,FULLY_PRICED_5M,True,True,0,
2hBFV1CuU2uQ5BA8iJh2HWT7kNQMHW7bNPU1tLJipump,1787067312109985,139,139,0,True,True,FULLY_PRICED_5M,True,True,0,
7HZYVv5aAp6LKdA48rfdu3UWNJBQ7vjwMgHHojbspump,1787067312077738,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
aw47Q7uuzZErT42v4u987GGKa2XLZWdniQMBoPUpump,1787067309413209,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
2gWYMkU6UtW8fNCCWeSs585xL4dcfuhgUFj2EiLSpump,1787067307207376,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
6vmcnkcF12CrFgnztEE18Hr5p8Sb4zL2S13mDM4mpump,1787067307182372,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
4DV96r1Knn4snRBSudzXqt16qyNWbKsWd5zHqBdzpump,1787067304476455,9,0,9,False,False,NO_PRICED_TRADES_5M,False,False,0,VIRTUAL_SOL_NONPOSITIVE
2BRi28Sem2iDQexhAisj7AFvE49xNV4VXLAZPdw8pump,1787067302281947,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
9c1bfNonZwmPomLhqYDAopeUkSiS2JhQQFikGpccoj4,1787067302280948,10,10,0,True,True,FULLY_PRICED_5M,True,True,0,
2tSPc3aarJAu3NuXoWESTYC6jZq3SwnxB3MP5sJwpump,1787067302262943,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
24qGhPYDfZGWUvfVe29DTKzPczBXqXN8qAzgQrD2pump,1787067302249944,12,12,0,True,True,FULLY_PRICED_5M,True,True,0,
8UcDEmzqT5ZC6Fjch21EXE1gnAuTGGPJrYJBugqpump,1787067302103948,8,8,0,True,True,FULLY_PRICED_5M,True,True,0,
8uDqU8BcdGcSnNaQAbFE262RCvXiNghHgrShRPjypump,1787067294613746,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
AzMrfHapYFAQpbwZjZpfpkQFyUnSYfKJnwGk5eBwpump,1787067289858659,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
BbzX7rFxXNKgPvbKXpmuMwdtKyJDo1Av4J9GcCpNzTSh,1787067284810036,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2SfHDNT6ReUjyZdXUkL4MNMkrsR38d3f7dRnYmfxpump,1787067270534792,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
4d2ssJ1nKqGDdFt3FSPp2bNGK22YqqtjqP4qAG7Vpump,1787067268039125,21,21,0,True,True,FULLY_PRICED_5M,True,True,0,
4UBtJfagWvAHMRY2iXwBZPu9YocGsHET1dHg8Abupump,1787067265564279,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
FR92hfRWJ3RYqHMX8KKzWdn5vDjZCzaHrLxCxN6pump,1787067265533777,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Q3MrnbeUYRHXrEYLafCC1HpEZLAXWcZpGFw8CAUpump,1787067263025776,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
2BQRTS9oQ3JaVVWuL8v2pV81iBxHU9DzLgMhHHufpump,1787067260421839,20,20,0,True,True,FULLY_PRICED_5M,True,True,0,
24rW98Uz2Zr2hZmZp7GtTf3GtP7dffdp3uHUB64ipump,1787067260417840,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2qCH7WcwQPDyZG6UuoWTvH9TpJF2kAbFVWTBw8UApump,1787067260379837,10,10,0,True,True,FULLY_PRICED_5M,True,True,0,
649bNgey6AhHLFKfwFhzULGXb8j8H2eMKSyjD1dPpump,1787067260365838,47,47,0,True,True,FULLY_PRICED_5M,True,True,0,
F9gTN1fvAWtCJ4VamJ9iBDxMQREd5dQnNHEMfhkhpump,1787067255959194,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
FiS7zabVW9RG873aMEYtbo942GH3gvnD2jTpdam4pump,1787067243272719,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
H7d3QZfLp5S5Hnh2tqahCfFHsbtQkA5j8o1CXiCepump,1787067241422130,31,31,0,True,True,FULLY_PRICED_5M,True,True,0,
EYAjw12tJRDxfNhqJwzja1HozYyWkhAGK2h2dkymAWqN,1787067238822474,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
6dQHm1D4S8FEeNMVtNBPqQyyyTksMVh2j8tJg3d7pump,1787067236281476,9,9,0,True,True,FULLY_PRICED_5M,True,True,0,
Ee5Dmi3AkoYu8NxsCMXm1qUGHnqirmPPNsW6y5cUpump,1787067219813999,37,37,0,True,True,FULLY_PRICED_5M,True,True,0,
BtscEaXC87G6pHwH3QxBqcMGtGDdkXVsqt1bZZfLpump,1787067217404606,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
34JfuX29R59aZFMsB1URSvpUQQzTZAvXPAFrn287pump,1787067217254610,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
4n43YzVNP63FE1eBiCEmodFfgVV7eX6Jxttnh5y1pump,1787067214751218,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
EPv8hF1Xv7gmYFHoYdFbqQm5rFqpEHC9emNTBp4spump,1787067209811527,66,66,0,True,True,FULLY_PRICED_5M,True,True,0,
53DwCjCUj2tppgNcdEPFjpkHEzjRKVGZBvbpG4HBpump,1787067207944256,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
7dVfPAwXPznaPG4xTViiSGGL71ZsVRwzwx2Gk1sBpump,1787067207913256,77,77,0,True,True,FULLY_PRICED_5M,True,True,0,
EN7FkrWk4fnWEWkmcM273vb3juRrm19j5ZiKrQDfpump,1787067196214525,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
D1EPncVwZWvmUGr3JUggpvtaGGcL5vkwcY86hq8bpump,1787067193558686,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
4rFrJPdAWvBsuQ1dD3BMR4BcWn9PLWv8H1RmqZWopump,1787067193555682,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HqqhRNTVaxc2QLf4YFpbcd5L3X1PudVQRn6za4Brpump,1787067190946286,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
F6iFoS3kzU2YsWEbY65fNUje9q6XZzQDccodFiGhpump,1787067188321206,1,0,1,False,False,NO_PRICED_TRADES_5M,False,False,0,VIRTUAL_SOL_NONPOSITIVE
DT1r39PrAzDJbRAQs25K62RY2f3AFmaiBetAE3GRpump,1787067183498393,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
G1wxajaqbFyoMJRCYYNodSEpPS9JC4AagTRCHMXbpump,1787067178695023,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
GkXVsgHnTrswtYSNRNub7rC1NnnBosfHBuJ7FMjFpump,1787067176088132,10,10,0,True,True,FULLY_PRICED_5M,True,True,0,
DFXKTkX56krsTsuvTHraznCzje3eYwkgeC6dMhH4pump,1787067176084132,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
6KPEcaYSxTTdSS3tXGUfJVcTb4ejLgMXwyVFJNdxpump,1787067176071131,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
3ZwZARAm1vo5X6rjeKSfBppf1vVffB2QEPihFBe9pump,1787067169077452,31,31,0,True,True,FULLY_PRICED_5M,True,True,0,
4hEry1diNttMascjvENmGtYfeM7a5SNipxNzzZSfpump,1787067169047946,14,14,0,True,True,FULLY_PRICED_5M,True,True,0,
