mint,events_available,states_in_entry_window,has_observation_after_entry_window,gap_event_count,first_trade_pump_timestamp_delta_ms,max_return_from_t0_bps,max_drawdown_depth_bps,max_trades_since_t0,max_unique_buyers_since_t0,max_total_volume_since_t0_lamports,max_3s_buys,max_3s_sells,max_3s_net_flow_lamports,max_3s_price_change_bps,max_10s_trades,max_10s_volume_lamports,time_segment,first_tradable_observed_at_us
8wDRMU2vkVjSgXQZ6mwF6uzH6cHtvTzxxL8AZ7Dbpump,1,1,False,0,1023,0,0,1,0,89123097,0,1,-89123097,0,1,89123097,10,1787076731023006
Egzjvops7QCrSpoLs1cbH9Jh78zxx2RfEu7HaVfypump,39,25,True,0,1007,641,629,25,5,4350840071,2,3,2013655431,611,8,2054059422,10,1787076731007007
FBPK8CoKzipKzVxE1KZbC98B4DMQ3qLeGtXgVy5tpump,1,1,False,0,977,0,0,1,0,8807398,0,1,-8807398,0,1,8807398,10,1787076730977008
24qYL6eQCpyN8WvBcVM6wUco7w14cvcYxw1koMtmpump,137,77,True,0,761,4832,8565,77,14,1153130332,3,3,98765431,4056,12,169367584,10,1787076730761884
EseYwg2iVJju6u3H4gE5bH8N9uWDqMsTWU8nAV1epump,140,75,True,0,714,16408,8579,75,9,16057298863,3,2,5264028337,3458,9,6703155234,10,1787076730714882
A6eQxu4uXKsEcLfX4Dy8rDzwLmqkACMaSfnMuU4Ppump,118,48,True,0,693,0,2672,48,25,19824841028,5,4,2868753692,861,11,8520192079,10,1787076730693883
H64hLpEnAAuHoKgzei5HFt217CEpmx9UPMoRtquCpump,1,1,False,0,687,0,0,1,0,64863406,0,1,-64863406,0,1,64863406,10,1787076730687883
CciwZdzuutzcihRxzZtX4n8s73q6WgDPktXPoZ7Wpump,92,71,True,0,661,0,1198,71,15,9638936411,8,5,1019578670,638,21,2377857724,10,1787076730661882
8kC6xAByh5KyDxrWH1Y9PWkWP3p3RVyfo14XzuQ3WN5M,1,1,False,0,553408,0,0,1,1,488888888,1,0,488888888,0,1,488888888,10,1787076027408792
Cau7ZY9fZn9GWYrjCMGiQuNr7fETQZUfcUve5wPiVDnh,1,1,False,0,554361,0,0,1,0,924332241,0,1,-924332241,0,1,924332241,10,1787076027361842
EVhtQSkjMHPwyTm6zpBQJR2ow9QyWxBP6mJEKV5Kpump,20,19,False,0,533517,5513,1045,19,14,17931974320,10,2,7871758356,3171,12,10187995555,10,1787076004517652
CaZu4YyRfVqMBynVd2o7LQeDQPGayu6oJQLV3QT7QKYU,6,5,False,0,529099,592,187,5,4,1453342511,4,1,1160493823,592,4,1160493823,10,1787076000099268
24qTzcFU4LHbnCD9jif6nrpn17M6XayF7C5CPVzZpump,8,7,False,0,529093,3218,4925,7,3,625311810,1,1,296250000,0,3,391583098,10,1787076000093754
8A8XE8AseWxQEGaaZ4Fw5eqitxThPcYSd9mDuF5Dpump,1,1,False,0,529087,0,0,1,1,493333333,1,0,493333333,0,1,493333333,10,1787076000087241
4fhMyvMaus6ujEhbt6VbS5Pnyf8CbvXWLJdW4JvZpump,1,1,False,0,528755,,0,1,1,0,1,0,0,,1,0,10,1787075997755261
CHRskLZjjcuETHRbyWNKvx4Mt333GuNHrZw1WJrLpump,2,1,False,0,523754,0,0,1,1,7840720,1,0,7840720,0,1,7840720,10,1787075990754537
EUF4Cetz7HzMV7stvk8SmY9rJhZx3ZLZcq5T4aDEpump,14,13,False,0,522317,6617,4348,13,6,1145780699,2,1,499065256,2100,5,768483151,10,1787075988317637
D59vie5vZirj2KQJ9N8qGpchJAWoi8v4ozp1gvygpump,1,1,False,0,522288,0,0,1,0,19436548,0,1,-19436548,0,1,19436548,10,1787075988288600
BewgSY6zvcEupzqRm8c9sN7ZHTF2m6d9Uyk9iZYBpump,6,5,False,0,519620,169,0,5,5,450907110,4,0,253376248,163,4,253376248,10,1787075983620514
FRBtgoEpYwX9sWoj3Z2KpE29QBFv6ubYafCHWtrupump,1,1,False,0,516295,0,0,1,1,98764,1,0,98764,0,1,98764,10,1787075979295198
EG3oUzy57mbCMaxtKXKRZcvNBmeCALjqpmvXfV71pump,6,5,False,0,514500,20,81,5,3,267805731,2,1,130000814,20,4,237988573,10,1787075976500841
9e8gnDsBka6uCgUju82pxhDcdnMVfYifXjN495YWpump,1,1,False,0,512614,0,0,1,1,12835905,1,0,12835905,0,1,12835905,10,1787075971614243
2ftPYD79z9EW67uK7b4K1H9JmoVdjJxD43fnxK4Apump,2,2,False,0,510796,0,320,2,0,1416837217,0,2,-922681516,0,2,1416837217,10,1787075968796474
Fs47a5ugFPHNGj3FNGVeh8Vfv4uPaAsc6CjQuNfepump,1,1,False,0,508348,0,0,1,0,3463666,0,1,-3463666,0,1,3463666,10,1787075966348583
5W4wTbCRQsC4oKUbvYA4xkvaRMETxitwoYi9NbT9aYg1,1,1,False,0,506918,0,0,1,1,1287712,1,0,1287712,0,1,1287712,10,1787075963918780
CRxxqEPLGwoST7noV76Nsfte2UgVN8XYixMhZbWSpump,2,2,False,0,504015,655,0,2,2,2013655431,2,0,2013655431,655,2,2013655431,10,1787075959015459
89g2tcdkwicNhppRinFEdifK4EDm2pcHBUTymcuTpump,1,1,False,0,498635,0,0,1,0,74789725,0,1,-74789725,0,1,74789725,10,1787075951635587
2vBhhhZtnmMyjrFqqTPGNu3JKyT31tmPiTymg4wgpump,14,13,False,0,496015,5,6055,13,3,1266990533,2,2,500078135,5050,4,500078135,10,1787075949015597
6crppbS8d8xQHeA6wbe1FwHL2TRcchPztfEWE6jkpump,46,45,False,0,482151,4729,8123,45,6,4480644719,3,3,576676269,3130,9,1542308106,10,1787075932151958
6qFcpEmZ9ggd5Hqn5GRL8umUrRh9ateNMKDKPhs7pump,51,50,False,0,479233,3232,9153,50,6,3368746145,4,3,723585553,9739,12,1336886506,10,1787075927233418
3MJU3RRDdA5ayFeX1dq7vnbqA8mBLMR9umz5GQgLpump,1,1,False,0,479231,0,0,1,0,348137656,0,1,-348137656,0,1,348137656,10,1787075927231418
2JbGQU9hj6taNRqPHGvniJ7tD2MSNVyuqFbWYSMfpump,1,1,False,0,476515,0,0,1,0,40921016,0,1,-40921016,0,1,40921016,10,1787075924515153
GubeDzpSydvXbP52bNLqXRKiGapnvB1JUobYM7j5pump,1,1,False,0,476514,0,0,1,0,466652139,0,1,-466652139,0,1,466652139,10,1787075924514151
6Ywgrn4tpunQ25YAoQyuZkjGpSL2TzDKoyQYYgrcpump,7,6,False,0,473277,679,232,6,5,1502038548,4,1,1041975304,679,4,1041975304,10,1787075919277470
8rgBCz31kFMX9t6owpwEZRauudeY3HXCLB1HJUTxtaKF,18,17,False,0,468832,6792,2944,17,5,4682304910,3,4,1183700000,4660,7,2338479478,10,1787075913832742
FEPGE8twpBKmJduyqUrsfcosNXb9iauH4SAjNTeNpump,1,1,False,0,462074,0,0,1,0,13724882,0,1,-13724882,0,1,13724882,10,1787075906074956
Hf5MDX7vCdXVbVdUeqMUe6bCGQU5uqygKevooXwqpump,1,1,False,0,460237,0,0,1,0,19417385,0,1,-19417385,0,1,19417385,10,1787075903237401
9N872gyHMcbZgVkVNLLti4m6WJo9Sam7imGGW89pump,1,1,False,0,447446,0,0,1,0,459197290,0,1,-459197290,0,1,459197290,10,1787075888446271
C983zsBpasUwhAj1s1ZA9DhF8ogyATxkjNe8uQxfpump,4,3,False,0,440664,178,0,3,3,276014096,1,0,245679011,0,1,245679011,10,1787075879664766
CJFyaCyjZ6dwscrLKZAiQ7AeXRFm74u4KgG17S3fUqSU,1,1,False,0,436432,0,0,1,0,739383864,0,1,-739383864,0,1,739383864,10,1787075875432028
HzgqDreTWWBvikLxHPVTM1cKbNyP1TWoPZMKxK1xrHac,1,1,False,0,429903,0,0,1,0,39381858,0,1,-39381858,0,1,39381858,10,1787075867903091
2dY1HxXdKtxoD2Nb973UiFFVSVzwSn2kHAQzwi6mpump,54,53,False,0,416384,18921,7778,53,6,7680577216,3,3,592592591,2967,9,2288314454,10,1787075852384831
DZ1w2NWZpFR4hGGSvFaVLTxWdWsB6Mpxumzg4Eiopump,1,1,False,0,407364,0,0,1,0,707861195,0,1,-707861195,0,1,707861195,10,1787075843364688
F8RWF26ffeeUgKFnG5XgkKbh1vzpQsrsXuGewq1Dpump,2,2,False,0,401212,0,234,2,0,1196286,0,2,-605276,0,2,1196286,10,1787075836212537
BRaxsZoYg6scR2hekHexTfgyLnpopySWqPLcW4o6pump,93,92,False,0,387440,5439,3976,92,56,41740943033,15,5,7039048778,3715,23,19781416612,10,1787075821440949
BuE9duiToFMfJ6q3wCn3d2KrzdrefqgN71kaTwtUpump,1,1,False,0,384970,0,0,1,0,55743715,0,1,-55743715,0,1,55743715,10,1787075818970422
EeYis5gvhm5KhtwetHC62uvBbZ1cerZNvoFasAPkpump,2,1,False,0,383588,0,0,1,1,1500234410,1,0,1500234410,0,1,1500234410,10,1787075817588473
HHEK9pFCXbK6GevCgBkTTzHdpdMCr1PwEFjioxh5pump,23,22,False,0,379865,2911,2866,22,12,12395613683,5,6,5523074535,2880,8,5565518978,10,1787075812865899
9RnvWbNFkuSmiPkACof4SWcJ679fCY3jDC6gvZxZpump,1,1,False,0,379823,0,0,1,0,897219243,0,1,-897219243,0,1,897219243,10,1787075812823794
Bf8inNx9RpCFRZbSrVHnLse3Bz3da8ea4kMzhtxxpump,4,4,False,0,370114,276,187,4,2,1273109276,2,1,836543209,303,2,836543209,10,1787075802114415
G6cyLHD84wq27a3vsz5Cv27nQEsZ1BxPZy4mZiEdFDpc,1,1,False,0,365803,0,0,1,0,661728393,0,1,-661728393,0,1,661728393,10,1787075797803732
C1M67zE9dxmrf8SDWPjrFE6PrSedYGqeqejnhv8Lpump,1,1,False,0,363138,0,0,1,0,999999999,0,1,-999999999,0,1,999999999,10,1787075795138313
H3Zo4YogAkrTMZAxtvEPFtBPeQhuDFShsWRZW5xHpump,1,1,False,0,349189,0,0,1,0,23593545,0,1,-23593545,0,1,23593545,10,1787075780189824
DmQLCaRESq57oG2UNpj8CDg55qk5E7e6AkKECbHNpump,1,1,False,0,319616,0,0,1,0,21459608,0,1,-21459608,0,1,21459608,10,1787075748616857
7ZURh5pqthsy8bf5iMA4XaiG7HcGPbSoc2z8eM8Dpump,5,4,True,0,314254,0,52,4,0,276922782,0,4,-198143978,0,4,276922782,10,1787075742254447
5TKLzmmgfPYUL6FqFJ7CYt6JEmvkjSBoe9hncqyfpump,2,2,False,0,309313,0,267,2,0,20163492,0,1,-7396489,0,1,12767003,10,1787075737313542
3o6W4NWhCteMYMe6cdJBqzb88fjsasdjCA4UgZFypump,2,2,False,0,298916,0,21,2,0,120718546,0,1,-60294427,0,1,60424119,10,1787075725916250
ANTNNteL2Y9aAH3QpfskEP9bA6nmCf3GcnEGGAGupump,1,1,False,0,289380,0,0,1,0,215147854,0,1,-215147854,0,1,215147854,10,1787075715380808
CHUyKXcdU6USovWmb4ikLQQn5uuev8h21hF9pKTgpump,1,1,False,0,274304,0,0,1,0,56928387,0,1,-56928387,0,1,56928387,10,1787075699304044
4Cq5i7ELg61b4hZi3NrgbJ4zudfnX2HtWzcWE3k4pump,17,13,True,0,267055,898,8077,13,2,1377759602,1,1,493827158,0,2,493827158,10,1787075692055657
ArKXtdcsf3aeZ5nshQ85t9rRyFmtnJz3w1ek4wTmHwsJ,6,5,False,0,264911,1466,5519,5,3,31604629624,1,1,11851851851,1360,2,13826851850,10,1787075689911562
4b788FNwvYeuysUxNdKTHQ6hdsrYj3gUe2d3qE88pump,176,136,True,0,264844,57100,6643,136,6,50716236402,11,3,5860382409,6552,20,20658099871,10,1787075689844937
GyW1EgMyxW8d1bZNWWxZjJdhdx1HzXgUAccGXTg9pump,36,32,True,0,262473,14299,6668,32,4,6670334992,2,2,879012343,3021,5,1765018817,10,1787075687473986
5yKHRzV1bnbXw1oEZWYsMS9dKd8Pd57ZYdMAKw7vpump,1,1,False,0,246985,0,0,1,0,254631560,0,1,-254631560,0,1,254631560,10,1787075669985152
CetseNCz6So4U3E4GG2nWpmwL9tBJXK56cvgvZH2K9Mh,1,1,False,0,233552,0,0,1,0,13192543,0,1,-13192543,0,1,13192543,10,1787075656552368
GZ6QrYCQqhWZJVshypJ7jCMhkhaYg3gCR69LcUQ7pump,1,1,False,0,214759,0,0,1,0,1400045,0,1,-1400045,0,1,1400045,10,1787075635759513
9EZoqpsVNqrniz49LzTX1xdxZY7byxpz7PrHmC5zpump,14,12,True,0,203956,4415,315,12,11,8671620207,5,1,3189497268,1410,8,5827156424,10,1787075624956613
GgZPG1q4hwenR1jPXYEoUcZ1x6Wfp5fh1gtBwHKApump,1,1,False,0,165564,0,0,1,1,11655307,1,0,11655307,0,1,11655307,10,1787075584564263
2hXJdbf1Dy6bkdYCPP839iSjj7pmhzWYzjAtLmqAnWs7,4,3,False,0,163629,0,4862,3,2,25678703701,1,1,11851851851,1360,2,13826851850,10,1787075582629775
AyPDUKiXCiJUhRuKhknsKP2U8UgwnyYVSoa5zbSRpump,15,13,True,0,161460,175,5750,13,5,33372405967,1,5,15802469135,0,7,16197530862,10,1787075580460822
AtWRb8wvXdaLzDNtCfS8grQkDewzTsKc37Q2wgWMpump,36,35,False,0,160014,8310,5973,35,10,37614853421,5,3,17275435980,8309,6,17276670547,10,1787075578014485
Cj4yFhy4jNymTqcRPCDrqgGF5dQQap82X62LDejrpump,50,49,False,0,142775,5239,4494,49,21,27931804395,11,8,8943324206,4140,14,10850584584,10,1787075558775954
dVoHZhxVXgg5LF7FoWC7WDAGAJArHC6wEANLLMrpump,27,24,True,0,140628,4341,5020,24,10,25814839509,8,4,12512412043,4341,11,16135952742,10,1787075556628178
DRxgQyzd7V2eaaxL278jaPvuUdBpB6WQnaM3QVoHpump,4,3,False,0,140623,0,2627,3,1,9876543206,1,1,4938271604,0,1,4938271604,10,1787075556623669
FAA2ddSX2h5Qpg2ptbGLsciEnrhX3G4Dhzn9J4m1pump,1,1,False,0,139191,0,0,1,0,42242206,0,1,-42242206,0,1,42242206,10,1787075554191028
GuFGBdwmTmVZfhQbArPKa1muVzk1hCJvXXq5xBX2pump,1,1,False,0,139175,0,0,1,0,169641919,0,1,-169641919,0,1,169641919,10,1787075554175655
FVypwdeDovpCS1pcbYveVEix56v7S1RX6g7Cntjhpump,1,1,False,0,140114,0,0,1,0,2021256,0,1,-2021256,0,1,2021256,10,1787075554114083
AncUjVVrrTsJEJ5Hg3FuDCV9hkWbvpoQDPVZ4FURpump,26,14,True,0,137671,2711,0,14,13,7501177620,6,0,2609210678,655,6,3400000002,10,1787075551671450
3RDE4b4da9sw6HEBn3iNT3Tt3Krg1VvPm7b1BfyXpump,1,1,False,0,137647,0,0,1,0,456443138,0,1,-456443138,0,1,456443138,10,1787075551647415
5YSmdm479Y61WebJANUc4qA3aZKNq3kcmNNpyBLhpump,1,1,False,0,138635,0,0,1,0,283666749,0,1,-283666749,0,1,283666749,10,1787075551635398
PnqzLyzBH2pb4sDMF63EYSLpb6Tr5UXpBBSdqKEpump,1,1,False,0,136341,0,0,1,0,627193232,0,1,-627193232,0,1,627193232,10,1787075549341506
G2pg2tKm1qah4uKY6dE26iEuPxmBMMFtZRSvU2qtpump,1,1,False,0,134114,0,0,1,0,70775473,0,1,-70775473,0,1,70775473,10,1787075545114953
GC2EQr5cjkW2r4CKrgwzJxopYt1wWTvnPYZkvoM12i4z,4,4,False,0,130153,0,1026,4,0,4694320985,0,4,-1932445638,0,4,4694320985,10,1787075540153949
7Ps68NVAxPzffbvpLPG7Y9XkT5bRjbUaPh6X11Espump,1,1,False,0,130139,0,0,1,0,1949781,0,1,-1949781,0,1,1949781,10,1787075540139444
3f5sNCXhDAbiz8NeCLqfMuuKAr1ioX9i7CtFN273pump,18,17,False,0,128811,10305,5175,17,3,1836609261,2,2,493827159,4248,5,607860622,10,1787075537811199
CDNNmy2ZS3kRstTavZPtPZrj5zArr5mQYG9buEN4pump,1,1,False,0,128792,0,0,1,0,55991058,0,1,-55991058,0,1,55991058,10,1787075537792671
5XeS8XS795aTbQw5pBLGsPSP2cMYG32LKxqi9nAPoZNL,1,1,False,0,128265,0,0,1,0,19417385,0,1,-19417385,0,1,19417385,10,1787075535265696
9vh92kwJt2TueKH5yjosdkU6U7vW5yg1771qSHr8pump,1,1,False,0,125840,0,0,1,1,197530863,1,0,197530863,0,1,197530863,10,1787075530840972
24qTdqh1XJkaQCYCpEGrBfvLE47jJZ8hQrgRK4g5pump,112,64,True,0,125838,4265,8920,64,9,6326516165,3,2,555069028,3138,8,1573299242,10,1787075530838973
Dj1C6x54BT7dWaopjj6KbudhJJ6v5HzMNeLKLCWKpump,2,1,True,0,125830,0,0,1,0,7602098,0,1,-7602098,0,1,7602098,10,1787075530830465
DNgoSm54mvNoUVfPKU6NmjH62YxrCKaVGuUk2Uc1pump,2,2,False,0,125278,0,244,2,1,2487332001,1,1,1975308641,0,1,1975308641,10,1787075528278377
EShAYDpWrBorZuoRWgUi2AZHpBoMSaasAWt8FvjC3ByA,1,1,False,0,123994,0,0,1,0,1975308640,0,1,-1975308640,0,1,1975308640,10,1787075525994436
DmKFzHmTFqnKqkWJBzEhUfNqPyENwBjwFVCFiz55pump,3,1,True,0,122475,0,0,1,1,987653,1,0,987653,0,1,987653,10,1787075523475976
H79oBnLgHACfSgZMCqahBgFtpAFkZdmUwsz8nKgWpump,1,1,False,0,120054,0,0,1,0,28875200,0,1,-28875200,0,1,28875200,10,1787075521054497
7daz5rMaLiUZvAvNeGBacEDWztKHKoeSLuVjrZwZpump,11,4,True,0,116945,0,2183,4,1,105665390,1,2,9796542,0,2,61798647,10,1787075515945853
7GZFGoStSuxHuHzMhL7MTSyXTRAmiEHsRSM4DrPAXL3f,1,1,False,0,116940,0,0,1,0,30159100,0,1,-30159100,0,1,30159100,10,1787075515940837
C2uQWiRQykbRHgXwehnpm7kQBBobg7ZhmwkcHFN9pump,3,2,True,0,114496,278,0,2,1,1611326372,1,1,493827159,0,1,1117499213,10,1787075511496263
5icdwMwcvc1j2GNXHSpRsrCmnyXfMc5d36ai9EzBpump,1,1,False,0,114478,0,0,1,0,11849348,0,1,-11849348,0,1,11849348,10,1787075511478759
PBci5T2yKXKYnAZdePM679aN3XfPhcjzYqZwodHpump,5,4,False,0,113120,7,7,4,2,21353373,1,2,9777777,0,2,19555553,10,1787075509120503
G4RD3cSR94crK7ZYSJERK6JVFCpQYFgsPutP8Vtpump,1,1,False,0,113113,0,0,1,0,2388363,0,1,-2388363,0,1,2388363,10,1787075509113444
ANV54inHuFLtovYbW2LAWZvgKwRtZRkcw2L9faw8pump,1,1,False,0,108893,0,0,1,0,233077590,0,1,-233077590,0,1,233077590,10,1787075503893784
3dDtBGsnUsBVPajTVaYUx7Ctpx9J1Q4Tpj1nqijsSaoZ,2,1,True,0,108888,0,0,1,1,9777777,1,0,9777777,0,1,9777777,10,1787075503888782
9iHUhaCZ4KywLo4Nm7rz8SnPtavK2Qngdubctafwpump,1,1,False,0,108855,0,0,1,0,250039066,0,1,-250039066,0,1,250039066,10,1787075503855397
HFBiadz9qtmtiFHmpS4RY6uKxRMaLJcXCho9t6kApump,1,1,False,0,108840,0,0,1,0,740624999,0,1,-740624999,0,1,740624999,10,1787075503840892
9S177eG4Vj4S4DkkdG3fJzMSbiMusCAPEsifoeN7pump,2,1,False,0,105668,0,0,1,1,39506171,1,0,39506171,0,1,39506171,10,1787075498668472
91LmKTWhPDRJfDQrySSJJRccVC2tqRbJmjnthr7Fpump,2,2,False,0,100773,0,2,2,0,2690278,0,2,-2638328,0,2,2690278,10,1787075490773356
A3tZFsKeSrdpUi8RUMzx9wEsvbut3vUbhte28qCNpump,1,1,False,0,96611,0,0,1,0,42721224,0,1,-42721224,0,1,42721224,10,1787075485611055
7Pbp8NC4ChScpweytXuf68NjARHgBRt4XiUeUVjEpump,1,1,False,0,96551,0,0,1,1,48888888,1,0,48888888,0,1,48888888,10,1787075485551654
3476h4NMJaVAEE8P1c396dBKguBcaiGUfAjv4ovZkRJN,1,1,False,0,94941,0,0,1,0,166573466,0,1,-166573466,0,1,166573466,10,1787075482941893
7y5FrogGb7BKdM4pD7UToWkRoJiY8ZVDmLjxxnvgpump,3,1,True,0,93060,0,0,1,1,9876542,1,0,9876542,0,1,9876542,10,1787075480060358
GoEUPw4XAY7xnWALHdmdvSo9ZZ5gog78bHZzkHwkpump,1,1,False,0,93044,0,0,1,0,5059457,0,1,-5059457,0,1,5059457,10,1787075480044754
43MA7FqaVT6hYKSZyK5LvWP2zwJgNPayjhN9KFZDpump,36,36,False,0,88982,25444,8825,36,10,270999041,4,4,49382715,5232,13,128569677,10,1787075474982679
HhDU3cBbsjU2CdEbvJA2pGJuuMP8324SFA3EobhZpump,1,1,False,0,89956,0,0,1,0,8738551,0,1,-8738551,0,1,8738551,10,1787075474956129
24qSzoohRodnTfjYgCWNeE1TSDvXcPeKZd48FGrLpump,3,3,False,0,89949,0,746,3,0,21018063,0,1,-3588599,0,2,13383602,10,1787075474949623
AXLwHWF3p7arQh5bYVedTb87yCFD15H9fZ1nc3Ffh1m4,4,4,False,0,87181,0,1323,4,0,2933333331,0,4,-727588858,0,4,2933333331,10,1787075472181426
5orYcs6TNvs3FymKCdrb7ueZ6fYZvYFbpeaZ6Hnwpump,34,28,True,0,87159,,0,28,3,0,2,3,0,,6,0,10,1787075472159401
8EnJjePVFYburXMekR8te4DzautjCmTUSYiURZfmpump,1,1,False,0,88152,0,0,1,0,924569509,0,1,-924569509,0,1,924569509,10,1787075472152887
6U2Sebj6bVmVJemAZQmmUEGPtsa4wD877AzhbUuupump,4,2,True,0,74783,0,861,2,0,5797406287,0,1,-2703756667,0,1,3093649620,10,1787075456783555
8zhxps4AVopErrn33FHSsjX3JdnoZWkGDV64abi5pump,1,1,False,0,74725,0,0,1,0,9876542,0,1,-9876542,0,1,9876542,10,1787075456725049
EswuGgXhNaC9JtsJZfTRiLCbSZAPecYGdeZmdeP2FU1x,2,2,False,0,70720,0,14,2,0,53580751,0,1,-20790740,0,1,32790011,10,1787075451720975
HTugdzVxqKC9JKxcbJkNgU5XjWy9reFDsBprsauupump,6,1,True,0,70694,0,0,1,0,344831289,0,1,-344831289,0,1,344831289,10,1787075451694394
F8pRz9Ex4njrgAGQ95utMBv9jR4maCwuJLfHGgftpump,1,1,False,0,48125,0,0,1,0,371774475,0,1,-371774475,0,1,371774475,10,1787075427125831
6Cyr8XEU9cr3nqrr5TS55R2eoKuMBFnDa9ZfvCzppump,7,3,True,0,45857,831,0,3,3,2416666911,2,0,1234567900,111,2,1234567900,10,1787075424857788
HLmNBcj8p4XT5P8bqQ7ukAuYAngw8ognkCXf7xkWpump,4,4,False,0,42137,0,1359,4,0,2933333332,0,4,-660019945,0,4,2933333332,10,1787075420137715
DMDY4WjX38ijbnHc6r2yJq9yjALjv5A3TQyxpAnmCHei,1,1,False,0,36662,0,0,1,0,145601999,0,1,-145601999,0,1,145601999,10,1787075410662548
68VpXuLLiTD2R2mKoM3v1ivuFSqF8aYEaqDA7B7Ppump,5,3,True,0,36629,10,6,3,2,60062575,1,1,29333333,0,1,29333333,10,1787075410629984
GyLS9mXH36mMeKs8yF4uRjiTPyVyrLP1muZbARqoJ2Eg,1,1,False,0,36625,0,0,1,0,740624999,0,1,-740624999,0,1,740624999,10,1787075410625462
83hRny8zHusrVZ2oocL5G8jbuKnLzKYTLKEjK2Acpump,7,3,True,0,34732,283,275,3,1,1169053540,1,1,312427936,283,2,675226382,10,1787075407732864
2DVqPwXwS6DghFa9UYvHMaJN8Gq9ysPNQdhPDNmGpump,386,232,True,0,34704,3876,9816,232,21,16253446642,11,9,1480631769,18080,40,2384342364,10,1787075407704314
4uwANpFmRdLoNJHRsW4Ev3tBHzxU6n2SzzaVrVWjuSsr,1,1,False,0,31807,0,0,1,0,199999999,0,1,-199999999,0,1,199999999,10,1787075404807488
3Et87r59AhUKag6i4g7uGEAPFScHfDJH5Tq29taLpump,10,3,True,0,31273,0,628,3,0,1124715749,0,1,-78547201,0,1,930643881,10,1787075402273781
EMuedahN6RHrMuoxgkhqmjC9Qaz63QbZp94DYhMipump,1,1,False,0,31264,0,0,1,0,740624999,0,1,-740624999,0,1,740624999,10,1787075402264421
39UJDWZdyhECADHvttJnowdxttVMWzxNma1rfP1epump,86,17,True,0,31237,1062,8006,17,2,149267008,2,2,49382715,2459,6,77315938,10,1787075402237330
AWqthmYvrf5MUG1WQ4RJQ8nSMCgk8tdyA658W4Kdpump,1,1,False,0,27329,0,0,1,0,97725574,0,1,-97725574,0,1,97725574,10,1787075397329524
9pi8H2kDjfi7iMMdW2G8d7VfBcm6sqrcPjt5PGuopump,6,2,True,0,24066,291,0,2,1,452070843,1,1,440000000,0,1,440000000,10,1787075393066817
GeQKPF7U1m2wjGGpoQgNpf6BmbKEZ3kRdRRaxW4mpump,1,1,False,0,23524,0,0,1,0,250039065,0,1,-250039065,0,1,250039065,10,1787075390524857
E8Hc2yEPn1oATBdoU9jiwoCQZcfLcwhPTVD5ATFkpump,1,1,False,0,23494,0,0,1,1,48888888,1,0,48888888,0,1,48888888,10,1787075390494593
9Juo3NXCWzGXzYdUvUAoUFBWCKPXRxYvu3pLRyhTpump,1,1,False,0,23474,0,0,1,0,230027,0,1,-230027,0,1,230027,10,1787075390474942
8C7CQXPwJA83NQ2KUpsbwKoSvHwJkZ8nGMnUx9AUpump,5,5,False,0,20708,191,976,5,2,2141186210,1,1,300000001,0,1,805226240,10,1787075387708997
Cd1CBv62g5gYiEaByFoZYL2oBqx83ZKoUDhtTvtMpump,1,1,False,0,19376,0,0,1,0,19753085,0,1,-19753085,0,1,19753085,10,1787075385376167
8FSCq37JCWAj2oJx7BGEw3MCSC6HPWWmL3YYoidKoeCg,7,4,True,0,20302,0,202,4,2,614472502,1,1,244422492,0,1,244422492,10,1787075385302588
D3P7pLLBjTdFX6MKMZCteuyeDbxcmEJDrpLeEhtWpump,1,1,False,0,20276,0,0,1,0,712455820,0,1,-712455820,0,1,712455820,10,1787075385276541
ApRd598H8bd6sKCqQ1VD2iv9o5GNXsd6mJqFfUzopump,2,2,False,0,17502,0,40,2,1,97485755,1,1,36837845,0,1,60647910,10,1787075382502648
BEEg3A5f1imRXFw4LFQ3Q1pwwiTRU1CcTtJPhuGTpump,1,1,False,0,17479,0,0,1,1,69135801,1,0,69135801,0,1,69135801,10,1787075382479330
77rLUvQFF2CmANCjBfDAjakHS6XUoCneP3xJdWj1pump,126,117,True,0,18441,40651,8548,117,4,11727666501,6,5,620702570,10229,14,2169473614,10,1787075382441265
DHGo6daR8JE258JCbfgfLXKDtJYnh4cYA3Kw3tV6pump,1,1,False,0,15906,0,0,1,0,15468342,0,1,-15468342,0,1,15468342,10,1787075379906503
BVCRjVvcV912JZVubefJy5yqsTHKZtCEU8RduxHxpump,31,19,True,0,15871,449,2483,19,4,10923526138,4,3,2727803164,1033,7,6071020624,10,1787075379871185
8D1ZUqaqrFbtLnLimrHK2MvNGVCakZz2p3SkKzYPpump,8,5,True,0,11492,1650,0,5,4,3076839371,4,0,2158608957,1122,4,2158608957,10,1787075374492449
94jr24VopQWta3JAx2ZNc8CFF6GWiCiPatjaGct5RAFp,2,2,False,0,9816,0,1197,2,0,2004641970,0,1,-29333330,0,1,1975308640,10,1787075371816870
4nzZoxSEFFuVqAVEUHPZvfjnj5Gb9Jy8Dd2ZhVJCpump,3,3,False,0,9798,7,7,3,1,3019753082,1,1,9876542,0,1,2999999999,10,1787075371798354
6YaQdjat66iLNmy1EC6iLASVYV8spofzCa9NCejBpump,1,1,False,0,9790,0,0,1,0,38059791,0,1,-38059791,0,1,38059791,10,1787075371790850
