mint,parameter_set_id,time_segment,first_tradable_observed_at_us,first_tradable_event_at_us,gap_event_count,market_events_available,market_events_processed,transition_count,response_failed_new_low_count,furthest_setup_stage,final_classification,last_reason,clock_expired,impulse_age_ms,impulse_return_bps,impulse_trade_count,impulse_unique_buyers,impulse_3s_buys,impulse_3s_net_flow_lamports,impulse_peak_age_ms,impulse_peak_return_bps,pullback_active_age_ms,impulse_to_pullback_ms,pullback_depth_at_activation_bps,deepest_pullback_depth_bps,pullback_low_age_ms,pullback_low_depth_at_response_bps,response_age_ms,pullback_to_response_ms,response_rebound_bps,response_window_buys,response_window_sells,response_window_net_flow_lamports,response_window_price_change_bps,response_10s_buys,response_10s_sells,response_10s_net_flow_lamports,candidate_age_ms,response_to_candidate_ms,candidate_return_from_t0_bps,candidate_drawdown_from_high_bps,reclaim_extension_bps,runaway_reject_age_ms
CGP5BHoxnJMZpDNm3dKJnHZrPFbRLBf8pQ8zAhFLpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064183941144,1787064183000000,0,39,35,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F6HD4wxw2Nv3UZZgJKYz32uRpC7MUVM68w5fmiWbpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064183932633,1787064183000000,0,166,110,9,1,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,8791,538,19,10,5,4144790242,33889,5999,35180,26389,1021,4881,44103,1188,38968,3788,663,12,4,1799315984,454,24,12,2103341788,48097,9129,-814,-4259,692,
7uJSbWyg8e3JJqHA1Q9W64PWnWGiMWjzq7MPgaYQpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064179298415,1787064145000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lt28D1t7wE47rdxiTgB3LSRvGJ1Y499uANkEQYBpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064174430314,1787064144000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EwCyVUFBa8EfVcpN36HnUigx6tArSoMpGkA4vAGkpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064173204095,1787064144000000,0,2,2,3,0,IMPULSE_CONFIRMED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,2,522,2,2,2,1955555556,2,522,,,,,,,,,,,,,,,,,,,,,,
CMm2vDh28o1eB7NTm1pYb9NbUVjqNzWRzhRTmX2tpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064170896341,1787064144000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH4EqZ9rVXxJCkWqoJ1qVHE29dcKtov12qgpAZLVpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064170786946,1787064143000000,0,2,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8mFzq1i48jECBWLs3RNuCLeeZrXBA7esmDd1HQo6vinm,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064169704985,1787064143000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AnaBxpWiC2Vr9ygmSP8mZvJMDeaLVrW1GGwmkgRBpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064169649295,1787064143000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4pK3dWL6sSpzCmR6mH5j8DHpqoTS36NDxZJDjASpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064168433319,1787064143000000,0,8,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G93EkCbMEm5pusi8rXuc6QvPDJ6YTmJVuPjRVt1Bpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064165989891,1787064143000000,0,37,28,7,0,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,1,1230,2,2,2,4970000000,10974,14832,12117,12116,1249,1249,12117,1249,12189,72,307,8,1,396175533,142,16,2,7397429728,12192,3,12939,-762,243,
9SR8VyanMFqopL2N3dehvudh8cqqKasS81NJ13aQpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064162363357,1787064142000000,0,16,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9GBzXWNkNDDAPRRfLzuevakUvqSvijqzGCkUBSRqpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064162341445,1787064142000000,0,11,11,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2avcWDF5UCvYCsqmtHVLw4XRKcv83G4Dh1ietBJppump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064162318427,1787064142000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8MKegPxWszKPUfkccySASibkWZPRoVNNruxGiT8Hpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064161151976,1787064142000000,0,5,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EEnEeaJMA9R2N3LhcHGSuWSD7hC1MrWFsfKcADVmpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064158907850,1787064142000000,0,7,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3QmfbkzQpZAzBvsyzWFiGLASZpCBP5FmZvuFKArjpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064158840784,1787064142000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8jhaF4samiaSELBrzUZCCe4ogwdjsksAB5PCq7Ktpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064154105782,1787064141000000,0,41,6,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,3,639,4,4,4,3136790119,1155,1018,,,,,,,,,,,,,,,,,,,,,,
CoYqBHSjwGQmXVkGaaGjAWuEwjTDEBCJn42gN96zpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064152993505,1787064141000000,0,21,21,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,8238,521,7,7,1,97777777,22554,871,,,,,,,,,,,,,,,,,,,,,,
8fqetwvgHa5HtbN8E24ocB9gQw9eoK967U2aw3vE1CB5,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064150562308,1787064141000000,0,5,5,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,27577,819,4,2,2,1787143744,27578,1235,,,,,,,,,,,,,,,,,,,,,,
4JXfoqWNt6Zgu4Hxkx93DfK6oJxUTHsZtr8Ag53opump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064147070293,1787064140000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FsqfkuDGVEq8FgckHBrUCvCUcr7wpidLEfgkjKP9pump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064147054252,1787064140000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYr8uFjHjsAEtMioZAGMeeSh7yjWbUJDuQ1ZUcxspump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064145979737,1787064140000000,0,8,8,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,12926,1120,7,2,2,2444444445,12926,1120,,,,,,,,,,,,,,,,,,,,,,
5MKJETpwcR5qiyd7zqTtkeyd7EdjEskcFBK6Pky28ZBy,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064145910967,1787064140000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CbewmdDq2BimsA5FDqZnqYwrJyQVY3TbbdHBbjRYpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064143687818,1787064140000000,0,29,29,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6YjTEBFsapaJBBjS6ziXfQqfzdfa2EFsvee4FU54pump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064143685808,1787064140000000,0,6,6,3,0,IMPULSE_CONFIRMED,EXPIRED,ENTRY_WINDOW_EXPIRED,True,18631,1682,6,2,1,-91093886,18631,1682,,,,,,,,,,,,,,,,,,,,,,
BYh8yraJPYtngRsQ16gfmFaA6UmiKvb6Q6f184zEpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064139219473,1787064139000000,0,107,50,7,0,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,49790,509,27,17,5,725925920,133877,3516,133940,84150,1165,2750,186194,2750,186265,52325,222,2,0,1481481479,222,2,0,1481481479,186266,1,459,-2261,442,
2NwBvfxqB5aLoXSvXeAb6KGE4Eje6jHAHKuXH5TEpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064134519291,1787064102000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2WZ9NhG21zSHhP76JaUqLLn8yzrCWzdnzW844K4ipump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064132350036,1787064102000000,0,10,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6rvzt94uNcyK37EzcuMXoa8L7kBng8zp1XbbMnFTpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064132287911,1787064102000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F4yek8pmQbQNxKiuSU667Nzqxvd8Ps4W3nm3UyLBpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064132279386,1787064102000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8uKMNVeB2GpUUHjUxaUUT8w5mXxwwPmaL4ReVdkiGzK,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064131302893,1787064102000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fi9ioWtvjkbosTyfkxu2bdeizNGJnTsecqNLooYVpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064131295887,1787064102000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bPk9ZHSASAkEHq9PheLBSUAG93FQqYeN5T2XDhupump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064131294380,1787064102000000,0,9,8,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAkm38Edva2yxTKrcXaeoDYvV1H35UuL5hbL65iKpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064131290378,1787064102000000,0,6,6,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,1,1236,2,2,2,7100000000,993,4714,,,,,,,,,,,,,,,,,,,,,,
EdZiReGkLSmo13BjoN6nRNzDrHeHVFanN8QDp2iGpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064127089417,1787064101000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXXTcAHBrmTrcAUnUT5gE6FZPHF7Yi61HAbFsVupump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064124775671,1787064101000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8CjfnbYXtkoTicvhEqEj6QsS7yTzYij3j9mK3deppump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064124771672,1787064101000000,0,28,28,8,1,WAITING_FOR_RECLAIM,EXPIRED,ENTRY_WINDOW_EXPIRED,True,16704,3952,4,4,1,117333333,16704,3952,24696,7992,1136,3713,66707,3165,29343,4647,382,1,1,596950583,382,1,7,-6143133507,,,,,,
dzp74rymK9czkMFupsWepjrfaZg5tEzuNYzz4Ewpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064123889110,1787064101000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GYQwJuixFQ7eMGciYwL71Kx1Pagr5q1BVriihniYpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064123856589,1787064100000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4z7tsVN9zRAf1pPeRyeU4kNZaN6WjMwdZGD1YN1jpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064122797665,1787064100000000,0,22,22,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,1,627,2,2,2,2962962961,9529,10934,,,,,,,,,,,,,,,,,,,,,,
GFbQH5JgJZbsJvqhawKRx9AenwJ8XMtPNJJSXEDspump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064121685733,1787064100000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9wcaaJ6Kb6QNpyECDSdXfSCHz4ce34UR7FPWgEEjpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064118739474,1787064100000000,0,17,4,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AssUCKUUpWHMRBwtLKQSToQ6tXUyf1VvXRanBqnSpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064116524165,1787064099000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fXyEHtV5DDVN5WQdefuVDtmXQvYAc58LaLBtZCTpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064115526720,1787064099000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By9bZne95VjqPdrT8JAQaFnvh6t7ELdbfbknUw3jpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064114532210,1787064099000000,0,26,26,6,0,WAITING_FOR_RESPONSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,29,616,4,4,4,1214814810,4192,3893,10337,10308,1012,1070,17780,,,,,,,,,,,,,,,,,
CeefLfPLkQ2riXsQTjWZpyQaKDEXuE5q8BAQnfRTpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064113436682,1787064099000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAveSimuGbBBVdkboS39i41qSwMPmVkbZoYuf1aApump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064112476171,1787064099000000,0,8,8,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HpWtBh1uXKdSEqggMFWtxHS4xN6H9Pb5CYLhxAekpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064110464905,1787064099000000,0,23,23,9,1,WAITING_FOR_RECLAIM,EXPIRED,ENTRY_WINDOW_EXPIRED,True,0,831,2,2,2,5333333331,988,6180,11227,11227,1340,1844,19839,1454,18791,7564,1093,1,0,195555555,0,4,2,-678468671,,,,,,
MSoT1JhE5j6A8wFiF8mjz7pkgB45WyTdzF1WgvBpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064109310784,1787064098000000,0,4,4,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HWagQerEDV7L4877mPc3PxeS3aJ7aAx51s5t2txGpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064108391497,1787064098000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HY2BMrzCmvF7UZ3f5jTzT6Bm3zmz8pGc2zMJBQaepump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064108339980,1787064098000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cqJtW69eKUnzb7VetAfbbmmuUTZiruZXcx1wpQepump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064107351367,1787064098000000,0,11,7,6,0,WAITING_FOR_RESPONSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,960,2021,3,3,3,3935802468,1980,2028,2001,1041,1290,1290,2001,,,,,,,,,,,,,,,,,
CZXzLoquofv7ZDYiUbpk91Zgv4Fq7vh5h5GBeWW2pump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064106312972,1787064097000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3xjXaNqxLg25vP649V8M4f7CHcx9FGvMU4qirHUvpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064106275972,1787064097000000,0,58,38,8,1,WAITING_FOR_RECLAIM,EXPIRED,ENTRY_WINDOW_EXPIRED,True,4,535,3,3,3,2444444445,189469,15460,194792,194788,1206,3080,254170,1799,223645,28853,824,1,0,504174,0,1,0,504174,,,,,,
2DKyG8vxUCBQvtU88bKYyo4EnaSSCj3hPfZ8X9z4pump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064106251649,1787064097000000,0,29,29,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,2,1525,2,2,2,2842765429,26056,9057,,,,,,,,,,,,,,,,,,,,,,
CRW3tQpgTYk6BaopfSMSFhxQWtP4tpKoCFbndRkrpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064105434936,1787064097000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DothJDtopyR6DiGNCBwnPAz4sEEikBVYnPv8kvMxpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064104505249,1787064097000000,0,3,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoVCN3wjhp1u11W1VRR5PgezaVmiu4SSaKTp3zoqmJ4,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064102772506,1787064097000000,0,2,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cmsox5kv68STJHtgWi4K8zNNRcrScThXuktS2vhhWmA,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064101695365,1787064096000000,0,16,2,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BghqX3pf1JBS6FUgkfyUmrHvxLE9QeWBq3cgQRH3pump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064100720149,1787064096000000,0,3,3,4,0,WAITING_FOR_PULLBACK,EXPIRED,ENTRY_WINDOW_EXPIRED,True,1,715,2,2,2,2109853536,4,1523,,,,,,,,,,,,,,,,,,,,,,
HXJvSguF4JrmbuncpNasqWr2ZgDcSoT1B2FUk654pump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064100632611,1787064096000000,0,16,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9T8EGWCfL7CvsGPhuxk2d2B7iFgjztvdHrivxWFKpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064099584103,1787064096000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5q227gBbLJXKiE71oeumsttAceQA1fvyqptdU9W3pump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064098623245,1787064096000000,0,8,8,6,0,WAITING_FOR_RESPONSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,20090,2016,5,2,2,6368392935,20091,3843,26135,6045,1090,2011,31628,,,,,,,,,,,,,,,,,
9wDNacGsJVS41BoJJhoAUoY2HybSZdfHGjpw135qpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064097768606,1787064096000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9kKy3Q8rHTcLTqUZX33M2rN4Wh5LxjK1wiaA6GCipump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064097729557,1787064096000000,0,120,49,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CjXj1ZxtT5VdZUk1XyjnD9Rww7FqWK54TVSXpzVCpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064097701561,1787064096000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evShR7tKJBiKLWjLzJFmqkLLCmozqMyYWREjejMpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064096754379,1787064096000000,0,3,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fw7GfoL8cXqqu4VzzyiWaueruossqmmXJggCT4vrpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064096736199,1787064096000000,0,3,3,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A8FbNYoi78rNmFfz6Tk8aXTxu5XHsXA8AhAxQjEFpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064096680189,1787064096000000,0,15,15,6,0,WAITING_FOR_RESPONSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,28148,5454,12,2,1,-394346759,28148,5454,35595,7447,2633,2633,35595,,,,,,,,,,,,,,,,,
4GbqyqMooq6NRJ8uJpzqYuUaabuzHf8qjuv1k5aypump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064095944345,1787064096000000,0,126,83,9,1,CANDIDATE_SIGNAL,CANDIDATE_SIGNAL,RECLAIM_CONFIRMED,False,1843,645,6,4,4,2217153012,4691,1846,8567,6724,1154,4705,23795,2911,17536,8969,682,5,2,623352290,200,13,20,-7667652581,27946,10410,-2693,-3832,369,
Ataijhng2bbV2krTtkNxwGHGgBzGEKPtPCuuw8HFpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064091497839,1787064056000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hru551XdjhjHo1bAJS6cmNWjNr9jDSN5mZd55j1Wpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064090616685,1787064056000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4vJAxpw3LwzTJtzNCkhDjzz5nwokhJrkk8uRPvsRAnCQ,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064089739453,1787064056000000,0,2,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2rALqRgijkywr4nbDJ9gEpbWaNUHwUGieUJ6gfm3pump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064086925790,1787064056000000,0,21,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTB6NYh4QQuGbJ5611LbFwAoD1dtjtdFc3VTveCopump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064086091287,1787064056000000,0,19,7,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUwcQTwnceRemMzrUxAhLWziE2mw9CEx1c2LUgThpump,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064085145796,1787064056000000,0,4,4,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7VX5AN6ZFRF91oP7hygghg5a5NtmrfCNUABvEnJKny1a,FP1-RESEARCH-PROBE-LOOSE-0001,1,1787064085144797,1787064056000000,0,1,1,2,0,WAITING_FOR_IMPULSE,EXPIRED,ENTRY_WINDOW_EXPIRED,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
