policy_id,policy_fingerprint,family,positions,fills,unresolved,fill_rate,unresolved_rate,rejected_slippage_count,rejected_slippage_rate,no_causal_fill_count,no_causal_fill_rate,take_profit_count,stop_loss_count,trail_count,fallback_count,filled_take_profit_count,filled_stop_loss_count,filled_trail_count,filled_fallback_count,gross_execution_pnl_lamports,entry_explicit_cost_lamports,exit_explicit_cost_lamports,total_explicit_cost_lamports,net_pnl_lamports,expectancy_lamports_per_filled_trade,expectancy_denominator,wins,losses,breakevens,win_rate,average_winner_lamports,average_loser_lamports,profit_factor,mean_holding_time_us,median_holding_time_us,p90_holding_time_us,equity_label,final_realized_closed_pnl_lamports,peak_realized_closed_pnl_lamports,max_realized_closed_equity_drawdown_lamports,timeout_origin,timeout_ms,tp_bps,sl_bps,trailing_activation_bps,trailing_giveback_bps
TP40_SL20_T60S,7b001646fb729a491e015126f0f81f4aa857d52d6b1003f7d0b68f5d85767c2a,TP_SL_TIMEOUT,635,593,42,0.933858267717,0.066141732283,17,0.026771653543,25,0.039370078740,112,262,0,261,110,248,0,235,445148373,1396515000,1402079645,2798594645,-2353446272,-3968712.094435,FILLED,199,394,0,0.335581787521,30879990.025126,-21569960.119289,0.723077193686,134642403.730185,44140671,78808090,REALIZED_CLOSED_EQUITY,-2353446272,78528193,2495477846,ENTRY_FILL_CLOCK,60000,4000,2000,,
TP40_SL20_T120S,604b46b0beca4bf8528c76251ab5d61c9d10209cdb0243da829728a4f3458180,TP_SL_TIMEOUT,635,579,56,0.911811023622,0.088188976378,19,0.029921259843,37,0.058267716535,137,308,0,190,135,290,0,154,488906080,1363545000,1369656610,2733201610,-2244295530,-3876158.082902,FILLED,205,374,0,0.354058721934,33691822.492683,-24468232.997326,0.754751796428,165433351.096718,41658461,143895151,REALIZED_CLOSED_EQUITY,-2244295530,97071234,2392679978,ENTRY_FILL_CLOCK,120000,4000,2000,,
TP40_SL25_T15S,7a83afbe456dbf4b190b7894c76cf51a3e1dd5a0f69fba059257e42cc56a67e6,TP_SL_TIMEOUT,635,605,30,0.952755905512,0.047244094488,19,0.029921259843,11,0.017322834646,56,135,0,444,54,127,0,424,779938528,1424775000,1434524528,2859299528,-2079361000,-3436960.330579,FILLED,190,415,0,0.314049586777,23982910.205263,-15990635.997590,0.686659840516,25430564.277686,18086863,37473009,REALIZED_CLOSED_EQUITY,-2079361000,0,2142243937,ENTRY_FILL_CLOCK,15000,4000,2500,,
TP40_SL25_T30S,1e223acfe2132fc7355f86c06f2a06b3b5a5f58f2de27a838f86f746450332ad,TP_SL_TIMEOUT,635,601,34,0.946456692913,0.053543307087,17,0.026771653543,17,0.026771653543,81,176,0,378,79,168,0,354,792330268,1415355000,1425259417,2840614417,-2048284149,-3408126.703827,FILLED,197,404,0,0.327787021631,29024533.548223,-19223062.519802,0.736253769940,35781223.811980,32086723,52277254,REALIZED_CLOSED_EQUITY,-2048284149,0,2058101280,ENTRY_FILL_CLOCK,30000,4000,2500,,
TP40_SL25_T60S,21d9df0d4a508d6a399097a06e729092d258d0a34b0a7386c58aa0334a89c09b,TP_SL_TIMEOUT,635,590,45,0.929133858268,0.070866141732,18,0.028346456693,27,0.042519685039,117,224,0,294,115,211,0,264,565234853,1389450000,1396515717,2785965717,-2220730864,-3763950.616949,FILLED,205,385,0,0.347457627119,31786540.585366,-22693432.945455,0.745823731114,137825935.045763,53824331,80882634,REALIZED_CLOSED_EQUITY,-2220730864,27836142,2333792167,ENTRY_FILL_CLOCK,60000,4000,2500,,
TP40_SL25_T120S,3d234744d99c59acd2d0e84dfae779298e08e85fcb800ae2e91ec17402dd1ea7,TP_SL_TIMEOUT,635,573,62,0.902362204724,0.097637795276,20,0.031496062992,42,0.066141732283,144,270,0,221,142,251,0,180,607856868,1349415000,1357013490,2706428490,-2098571622,-3662428.659686,FILLED,210,363,0,0.366492146597,35409646.600000,-26266108.561983,0.779899293887,172236728.574171,50038231,149366079,REALIZED_CLOSED_EQUITY,-2098571622,79873513,2251480129,ENTRY_FILL_CLOCK,120000,4000,2500,,
TP40_SL30_T15S,4ff7da05c9e75bbf04e20309dcac818750473f7c37c74c3ec3f8bbe2314efb6f,TP_SL_TIMEOUT,635,607,28,0.955905511811,0.044094488189,17,0.026771653543,11,0.017322834646,56,111,0,468,54,106,0,447,817750632,1429485000,1439707181,2869192181,-2051441549,-3379640.113674,FILLED,196,411,0,0.322899505766,24002978.403061,-16438017.800487,0.696353780063,25951358.682043,18294592,37670425,REALIZED_CLOSED_EQUITY,-2051441549,0,2114324486,ENTRY_FILL_CLOCK,15000,4000,3000,,
TP40_SL30_T30S,47a69940e8e5018236bc1e4928367998831b3bbf3befa6d155c3636c72ba7acf,TP_SL_TIMEOUT,635,603,32,0.949606299213,0.050393700787,15,0.023622047244,17,0.026771653543,85,148,0,402,83,142,0,378,1070076690,1420065000,1433441253,2853506253,-1783429563,-2957594.631841,FILLED,205,398,0,0.339966832504,29780978.346341,-19820427.447236,0.773921182405,36750318.049751,32362781,52277254,REALIZED_CLOSED_EQUITY,-1783429563,0,1793246694,ENTRY_FILL_CLOCK,30000,4000,3000,,
TP40_SL30_T60S,175d2acebb0c400a7943f665bbb7eb9cecdfede7312f0474256f4b4f46b427b9,TP_SL_TIMEOUT,635,587,48,0.924409448819,0.075590551181,19,0.029921259843,29,0.045669291339,126,188,0,321,123,176,0,288,1096975715,1382385000,1396097480,2778482480,-1681506765,-2864577.112436,FILLED,218,369,0,0.371379897785,32765503.165138,-23914326.436314,0.809447741939,141479190.649063,60746330,84474617,REALIZED_CLOSED_EQUITY,-1681506765,27823905,1841626083,ENTRY_FILL_CLOCK,60000,4000,3000,,
TP40_SL30_T120S,64a2baac2ef21b9e93e4056a3b4bb792c2a605b6380138cfdc1df71b799ee7b3,TP_SL_TIMEOUT,635,573,62,0.902362204724,0.097637795276,18,0.028346456693,44,0.069291338583,157,233,0,245,154,217,0,202,1060048502,1349415000,1362665885,2712080885,-1652032383,-2883128.068063,FILLED,224,349,0,0.390924956370,36507692.272321,-28165488.401146,0.831935556173,177670674.191972,63247460,155732167,REALIZED_CLOSED_EQUITY,-1652032383,148095300,1914933747,ENTRY_FILL_CLOCK,120000,4000,3000,,
TP40_SL40_T15S,061fc625bff747b64e3a2d4a57774f6512266acb96a17e90f1834720cb544181,TP_SL_TIMEOUT,635,606,29,0.954330708661,0.045669291339,18,0.028346456693,11,0.017322834646,56,86,0,493,54,81,0,471,469068820,1427130000,1432993663,2860123663,-2391054843,-3945635.054455,FILLED,196,410,0,0.323432343234,23794160.545918,-17206610.512195,0.661069733847,26321784.902640,18474314,38104065,REALIZED_CLOSED_EQUITY,-2391054843,0,2453937780,ENTRY_FILL_CLOCK,15000,4000,4000,,
TP40_SL40_T30S,f688fb1d8bb2073a366c4e43a00de87915202a3da49c17f7a7ca6a6b80563b80,TP_SL_TIMEOUT,635,597,38,0.940157480315,0.059842519685,20,0.031496062992,18,0.028346456693,85,108,0,442,83,101,0,413,870386641,1405935000,1416815128,2822750128,-1952363487,-3270290.597990,FILLED,203,394,0,0.340033500838,30178028.088670,-20503815.200508,0.758326085746,37892165.410385,32670205,53033575,REALIZED_CLOSED_EQUITY,-1952363487,0,1962180618,ENTRY_FILL_CLOCK,30000,4000,4000,,
TP40_SL40_T60S,ad6435df29f771792b26f391e5a02bfeb4a9332ba11f53c66c33f515f8dc7d7a,TP_SL_TIMEOUT,635,584,51,0.919685039370,0.080314960630,19,0.029921259843,32,0.050393700787,131,148,0,356,128,138,0,318,1095921512,1375320000,1389019300,2764339300,-1668417788,-2856879.773973,FILLED,224,360,0,0.383561643836,34318614.468750,-25988298.413889,0.821669976936,145282976.318493,61352243,85521800,REALIZED_CLOSED_EQUITY,-1668417788,0,1849664223,ENTRY_FILL_CLOCK,60000,4000,4000,,
TP40_SL40_T120S,6c133408ccb2b0cd112210eedc737a01ddb345434906c460a81cc481a20c97e3,TP_SL_TIMEOUT,635,565,70,0.889763779528,0.110236220472,18,0.028346456693,52,0.081889763780,164,183,0,288,161,170,0,234,1092000269,1330575000,1344225280,2674800280,-1582800011,-2801415.948673,FILLED,227,338,0,0.401769911504,38144586.185022,-30300654.068047,0.845454152286,187497776.601770,81746797,159488829,REALIZED_CLOSED_EQUITY,-1582800011,71938913,1820308105,ENTRY_FILL_CLOCK,120000,4000,4000,,
TP50_SL10_T15S,632cfee2c5d2586d41f82792973f5f119c4a626244993fe23a2922e72d2a4645,TP_SL_TIMEOUT,635,604,31,0.951181102362,0.048818897638,20,0.031496062992,11,0.017322834646,35,248,0,352,34,238,0,332,987451712,1422420000,1434763438,2857183438,-1869731726,-3095582.327815,FILLED,181,423,0,0.299668874172,23616371.209945,-14525519.893617,0.695696291948,23499570.875828,17454130,36110985,REALIZED_CLOSED_EQUITY,-1869731726,0,1955860868,ENTRY_FILL_CLOCK,15000,5000,1000,,
TP50_SL10_T30S,ef5743924af091890dd41461ee5d68999bc90b9939a1bc27ca6ce4eb58f448e7,TP_SL_TIMEOUT,635,603,32,0.949606299213,0.050393700787,17,0.026771653543,15,0.023622047244,57,308,0,270,56,296,0,251,700574226,1420065000,1428822473,2848887473,-2148313247,-3562708.535655,FILLED,180,423,0,0.298507462687,28177436.277778,-17069153.137116,0.702460064642,31520946.228856,30303496,51162163,REALIZED_CLOSED_EQUITY,-2148313247,0,2148313247,ENTRY_FILL_CLOCK,30000,5000,1000,,
TP50_SL10_T60S,33f477c7841a4aedda33ce76308f8fd83f87c1f941cc33ffe25cef71bd814146,TP_SL_TIMEOUT,635,598,37,0.941732283465,0.058267716535,17,0.026771653543,20,0.031496062992,75,370,0,190,74,355,0,169,388697929,1408290000,1413149008,2821439008,-2432741079,-4068128.894649,FILLED,179,419,0,0.299331103679,31560347.737430,-19288886.214797,0.698994303609,127692695.309365,29479890,76233684,REALIZED_CLOSED_EQUITY,-2432741079,0,2438427266,ENTRY_FILL_CLOCK,60000,5000,1000,,
TP50_SL10_T120S,4b046fbcae8c6e9802a7cf1ea0a012183b7e79d6bbc952815d9c0562a3a942c7,TP_SL_TIMEOUT,635,590,45,0.929133858268,0.070866141732,19,0.029921259843,26,0.040944881890,91,405,0,139,90,388,0,112,307064345,1389450000,1393288593,2782738593,-2475674248,-4196058.047458,FILLED,177,413,0,0.300000000000,34770707.141243,-20896100.271186,0.713134577197,147162395.486441,29075607,133705844,REALIZED_CLOSED_EQUITY,-2475674248,0,2475674248,ENTRY_FILL_CLOCK,120000,5000,1000,,
TP50_SL15_T15S,b8ac135d52217043fea7d935b1ac64107d8bc010e53b0ae920bc5117da75bfb4,TP_SL_TIMEOUT,635,603,32,0.949606299213,0.050393700787,21,0.033070866142,11,0.017322834646,38,190,0,407,37,179,0,387,1234126865,1420065000,1435491881,2855556881,-1621430016,-2688938.666667,FILLED,186,417,0,0.308457711443,24597641.543011,-14859931.278177,0.738335170701,24475499.550580,17956201,36978041,REALIZED_CLOSED_EQUITY,-1621430016,0,1708978561,ENTRY_FILL_CLOCK,15000,5000,1500,,
TP50_SL15_T30S,77d6dbd639faf05df444c7be8724ee7112fb07f41aa7ba8b8f9960b8d695e5a6,TP_SL_TIMEOUT,635,600,35,0.944881889764,0.055118110236,18,0.028346456693,17,0.026771653543,63,252,0,320,62,240,0,298,897491590,1413000000,1424218938,2837218938,-1939727348,-3232878.913333,FILLED,186,414,0,0.310000000000,29479808.768817,-17929883.524155,0.738685878682,34055385.241667,31468253,51548214,REALIZED_CLOSED_EQUITY,-1939727348,0,1939727348,ENTRY_FILL_CLOCK,30000,5000,1500,,
TP50_SL15_T60S,808910d9859cc16d53c2adbe81bc0901cbc4d21eca20eda5065b57df9ab7c11a,TP_SL_TIMEOUT,635,594,41,0.935433070866,0.064566929134,17,0.026771653543,24,0.037795275591,85,306,0,244,84,291,0,219,612018633,1398870000,1406520516,2805390516,-2193371883,-3692545.257576,FILLED,185,409,0,0.311447811448,33848269.264865,-20673109.283619,0.740592120589,133514410.035354,38792739,78824630,REALIZED_CLOSED_EQUITY,-2193371883,42567457,2291027018,ENTRY_FILL_CLOCK,60000,5000,1500,,
TP50_SL15_T120S,003374e20d81f382ff21aa3668b2748bbb52a03d6cddc2725d05da8bb1540672,TP_SL_TIMEOUT,635,580,55,0.913385826772,0.086614173228,21,0.033070866142,34,0.053543307087,104,355,0,176,103,335,0,142,436884265,1365900000,1371361336,2737261336,-2300377071,-3966167.363793,FILLED,182,398,0,0.313793103448,37146291.340659,-22766336.922111,0.746123326440,158072193.106897,37363871,138936146,REALIZED_CLOSED_EQUITY,-2300377071,17590601,2363847990,ENTRY_FILL_CLOCK,120000,5000,1500,,
TP50_SL20_T15S,197623a41c58e40a7c150c5e058b249323330e51058abb6bfde0a3e8488c40f5,TP_SL_TIMEOUT,635,604,31,0.951181102362,0.048818897638,20,0.031496062992,11,0.017322834646,39,162,0,434,38,153,0,413,1109133528,1422420000,1436284467,2858704467,-1749570939,-2896640.627483,FILLED,188,416,0,0.311258278146,24826210.170213,-15425236.661058,0.727349442669,25549239.306291,18149488,37473009,REALIZED_CLOSED_EQUITY,-1749570939,0,1833383432,ENTRY_FILL_CLOCK,15000,5000,2000,,
TP50_SL20_T30S,afce4ab0a17430013744e590999071795ed6ff4a9ebdd03c02973191996bb67e,TP_SL_TIMEOUT,635,601,34,0.946456692913,0.053543307087,17,0.026771653543,17,0.026771653543,65,220,0,350,64,211,0,326,830707592,1415355000,1425739137,2841094137,-2010386545,-3345069.126456,FILLED,190,411,0,0.316139767055,29603776.663158,-18576895.647202,0.736691665788,35042865.465890,31797900,51918981,REALIZED_CLOSED_EQUITY,-2010386545,3533142,2013919687,ENTRY_FILL_CLOCK,30000,5000,2000,,
TP50_SL20_T60S,527d681910c0bd2051a8aa1cfb919770d7d9adbee8ddf320281f54ef8a382db9,TP_SL_TIMEOUT,635,593,42,0.933858267717,0.066141732283,16,0.025196850394,26,0.040944881890,88,269,0,278,87,255,0,251,486261643,1396515000,1402593554,2799108554,-2312846911,-3900247.741990,FILLED,192,401,0,0.323777403035,33160398.369792,-21644996.004988,0.733532035252,136113680.844857,49098703,79521699,REALIZED_CLOSED_EQUITY,-2312846911,40940071,2402939604,ENTRY_FILL_CLOCK,60000,5000,2000,,
TP50_SL20_T120S,81159c3fd5698e561fd580a785b59f5a9cbeea1b152e2c12173c3e9b4d78f183,TP_SL_TIMEOUT,635,579,56,0.911811023622,0.088188976378,18,0.028346456693,38,0.059842519685,109,318,0,208,108,300,0,171,263356977,1363545000,1366837240,2730382240,-2467025263,-4260838.105354,FILLED,190,389,0,0.328151986183,37111287.242105,-24468302.928021,0.740808862972,169111519.474957,47791441,144241091,REALIZED_CLOSED_EQUITY,-2467025263,21554942,2528525467,ENTRY_FILL_CLOCK,120000,5000,2000,,
TP50_SL25_T15S,f93505edd8a487bc967a768481e546792a522c624f6790da929f414a6ce6fb32,TP_SL_TIMEOUT,635,605,30,0.952755905512,0.047244094488,19,0.029921259843,11,0.017322834646,39,136,0,460,38,128,0,439,823960743,1424775000,1435074803,2859849803,-2035889060,-3365105.884298,FILLED,188,417,0,0.310743801653,24835144.957447,-16078888.038369,0.696357860694,25638753.859504,18190196,36978041,REALIZED_CLOSED_EQUITY,-2035889060,0,2118621844,ENTRY_FILL_CLOCK,15000,5000,2500,,
TP50_SL25_T30S,c495e2c9eb3af52abbd4671c4e9a9acf3ac16a3e7aac25c8dc9ffb8d8d5225ac,TP_SL_TIMEOUT,635,602,33,0.948031496063,0.051968503937,16,0.025196850394,17,0.026771653543,66,178,0,391,65,170,0,367,768926473,1417710000,1427321864,2845031864,-2076105391,-3448680.051495,FILLED,192,410,0,0.318936877076,30402443.755208,-19300913.639024,0.737646010957,36410968.858804,32243948,52818874,REALIZED_CLOSED_EQUITY,-2076105391,0,2076105391,ENTRY_FILL_CLOCK,30000,5000,2500,,
TP50_SL25_T60S,60c7d2c06ebaf620c799531867b7719a64287d0205e3ba22d5ba44540a41b311,TP_SL_TIMEOUT,635,590,45,0.929133858268,0.070866141732,17,0.026771653543,28,0.044094488189,92,231,0,312,91,218,0,281,572258387,1389450000,1396603503,2786053503,-2213795116,-3752195.111864,FILLED,198,392,0,0.335593220339,34092893.772727,-22867826.742347,0.753040086230,139388964.008475,60594220,82120076,REALIZED_CLOSED_EQUITY,-2213795116,0,2284669518,ENTRY_FILL_CLOCK,60000,5000,2500,,
TP50_SL25_T120S,cb46eef78907cfb24600a37e5df5a582d230f5e99005b2609d11253dc21a6934,TP_SL_TIMEOUT,635,573,62,0.902362204724,0.097637795276,19,0.029921259843,43,0.067716535433,116,279,0,240,115,260,0,198,425195956,1349415000,1354730222,2704145222,-2278949266,-3977223.849913,FILLED,195,378,0,0.340314136126,39236569.251282,-26270053.624339,0.770500418523,176120932.225131,59426643,151515094,REALIZED_CLOSED_EQUITY,-2278949266,16340481,2356956789,ENTRY_FILL_CLOCK,120000,5000,2500,,
TP50_SL30_T15S,1d89b3bbded3c071788319c11979f5aaa32dd607e63521910fbb04e5e0346394,TP_SL_TIMEOUT,635,607,28,0.955905511811,0.044094488189,17,0.026771653543,11,0.017322834646,39,112,0,484,38,107,0,462,861772847,1429485000,1440257456,2869742456,-2007969609,-3308022.420099,FILLED,194,413,0,0.319604612850,24829062.268041,-16524958.084746,0.705783708421,26158862.301483,18433204,37640465,REALIZED_CLOSED_EQUITY,-2007969609,0,2090702393,ENTRY_FILL_CLOCK,15000,5000,3000,,
TP50_SL30_T30S,7b0bd59edbd0fa767af87300c7cac5c6b92f94a3240f760691c1072fadf9e6b9,TP_SL_TIMEOUT,635,604,31,0.951181102362,0.048818897638,14,0.022047244094,17,0.026771653543,68,150,0,417,67,144,0,393,1053673540,1422420000,1435591208,2858011208,-1804337668,-2987314.019868,FILLED,200,404,0,0.331125827815,31157248.950000,-19890563.014851,0.775462245930,37392993.425497,32517502,52818874,REALIZED_CLOSED_EQUITY,-1804337668,0,1804337668,ENTRY_FILL_CLOCK,30000,5000,3000,,
TP50_SL30_T60S,107e1ba43cc9b775fd1a7b852a77d37b87a8f4ad7cc0a73f7312bc5d746414ec,TP_SL_TIMEOUT,635,587,48,0.924409448819,0.075590551181,18,0.028346456693,30,0.047244094488,100,194,0,341,98,182,0,307,1145054397,1382385000,1396698455,2779083455,-1634029058,-2783695.158433,FILLED,211,376,0,0.359454855196,35387026.132701,-24203966.946809,0.820450012499,143191716.706985,61142562,85286721,REALIZED_CLOSED_EQUITY,-1634029058,0,1751973712,ENTRY_FILL_CLOCK,60000,5000,3000,,
TP50_SL30_T120S,b5b3166c2c82bc89058e77e27ac1f26b713df4a18c1c4f99594b7d14944643ab,TP_SL_TIMEOUT,635,573,62,0.902362204724,0.097637795276,17,0.026771653543,45,0.070866141732,128,242,0,265,126,226,0,221,891835575,1349415000,1360563216,2709978216,-1818142641,-3173023.806283,FILLED,208,365,0,0.363001745201,40838928.947115,-28253807.841096,0.823697650133,181861364.541012,73806072,156968139,REALIZED_CLOSED_EQUITY,-1818142641,133925629,2055506382,ENTRY_FILL_CLOCK,120000,5000,3000,,
TP50_SL40_T15S,8599abc1b80503231695fcd0fb936cf582ce1d32d36d9bce40c32d288a9804b8,TP_SL_TIMEOUT,635,606,29,0.954330708661,0.045669291339,18,0.028346456693,11,0.017322834646,39,87,0,509,38,82,0,486,513091035,1427130000,1433543938,2860673938,-2347582903,-3873899.179868,FILLED,194,412,0,0.320132013201,24618091.649485,-17290030.783981,0.670444961837,26529630.937294,18575717,37670425,REALIZED_CLOSED_EQUITY,-2347582903,0,2430315687,ENTRY_FILL_CLOCK,15000,5000,4000,,
TP50_SL40_T30S,1f7e4929ec5b9dfe3ca3db1c4e07108e79e1ab31c29f1f1cdb943d3f47c78cb9,TP_SL_TIMEOUT,635,598,37,0.941732283465,0.058267716535,19,0.029921259843,18,0.028346456693,68,109,0,458,67,102,0,429,853983491,1408290000,1418965083,2827255083,-1973271592,-3299785.270903,FILLED,198,400,0,0.331103678930,31578226.924242,-20564401.307500,0.760110741556,38539379.590301,32783610,53955587,REALIZED_CLOSED_EQUITY,-1973271592,0,1973271592,ENTRY_FILL_CLOCK,30000,5000,4000,,
TP50_SL40_T60S,4c562ffa3ad6e8a3b146ae9677385434b4c62147e741d3a1175b79509d64d62c,TP_SL_TIMEOUT,635,584,51,0.919685039370,0.080314960630,18,0.028346456693,33,0.051968503937,104,152,0,379,102,142,0,340,1065237406,1375320000,1388635741,2763955741,-1698718335,-2908764.272260,FILLED,216,368,0,0.369863013699,36982953.379630,-26323468.111413,0.824640035556,147114697.856164,61740448,86532668,REALIZED_CLOSED_EQUITY,-1698718335,0,1865614011,ENTRY_FILL_CLOCK,60000,5000,4000,,
TP50_SL40_T120S,2cf3838705f8e39ce720dfe925a38365486d368e06aa40e45c5a3245eb62bf7f,TP_SL_TIMEOUT,635,565,70,0.889763779528,0.110236220472,17,0.026771653543,53,0.083464566929,134,191,0,310,132,178,0,255,832234236,1330575000,1340978199,2671553199,-1839318963,-3255431.792920,FILLED,210,355,0,0.371681415929,42632193.719048,-30400224.349296,0.829567699306,192014635.952212,102805326,160697983,REALIZED_CLOSED_EQUITY,-1839318963,0,1993520192,ENTRY_FILL_CLOCK,120000,5000,4000,,
TRAIL_A10_G3_T15S,cd96aeb33adfb59d7a95c1dcff91b2e3804d07fea38ee448d6ed3da282e1162d,TRAILING_TIMEOUT,635,607,28,0.955905511811,0.044094488189,15,0.023622047244,13,0.020472440945,0,0,120,515,0,0,115,492,663618533,1429485000,1437780530,2867265530,-2203646997,-3630390.439868,FILLED,199,408,0,0.327841845140,23923789.592965,-17069806.681373,0.683587770987,25780129.568369,18474314,38792739,REALIZED_CLOSED_EQUITY,-2203646997,0,2286379781,ENTRY_FILL_CLOCK,15000,,,1000,300
TRAIL_A10_G3_T30S,7f74a52c5215334bb0097e6543ac19138dda1b17b03f91dedf34d4dbac2ba7f3,TRAILING_TIMEOUT,635,597,38,0.940157480315,0.059842519685,19,0.029921259843,19,0.029921259843,0,0,194,441,0,0,186,411,1624978200,1405935000,1426247527,2832182527,-1207204327,-2022117.800670,FILLED,220,377,0,0.368509212730,30358374.381818,-20917895.732095,0.846918947566,37124109.932998,32676226,54752734,REALIZED_CLOSED_EQUITY,-1207204327,200815569,1448009800,ENTRY_FILL_CLOCK,30000,,,1000,300
TRAIL_A10_G3_T60S,ef6f7584dd31f20701c005850384b67cec94545420907d72bbf71f5673d37a1e,TRAILING_TIMEOUT,635,574,61,0.903937007874,0.096062992126,24,0.037795275591,37,0.058267716535,0,0,284,351,0,0,268,306,946886665,1351770000,1363606362,2715376362,-1768489697,-3080992.503484,FILLED,231,343,0,0.402439024390,31128840.103896,-26120267.524781,0.802607433726,145789541.318815,61416462,87323671,REALIZED_CLOSED_EQUITY,-1768489697,181526625,1999720346,ENTRY_FILL_CLOCK,60000,,,1000,300
TRAIL_A10_G5_T15S,baca76755b82f7bd49fb58356cc4cfecc27396929d5d5fb90e009b907d562915,TRAILING_TIMEOUT,635,607,28,0.955905511811,0.044094488189,15,0.023622047244,13,0.020472440945,0,0,110,525,0,0,105,502,647367147,1429485000,1437577387,2867062387,-2219695240,-3656829.060956,FILLED,197,410,0,0.324546952224,24192793.482234,-17038233.063415,0.682250453488,25856716.598023,18503504,38792739,REALIZED_CLOSED_EQUITY,-2219695240,0,2302428024,ENTRY_FILL_CLOCK,15000,,,1000,500
TRAIL_A10_G5_T30S,1ab9098a3f7bd49f389f009535355d6e2bc21812671da5afb9bbe1089053ebf8,TRAILING_TIMEOUT,635,596,39,0.938582677165,0.061417322835,19,0.029921259843,20,0.031496062992,0,0,184,451,0,0,175,421,1525311539,1403580000,1422646694,2826226694,-1300915155,-2182743.548658,FILLED,212,384,0,0.355704697987,31488790.674528,-20772236.401042,0.836907311403,37586061.461409,32684911,54752734,REALIZED_CLOSED_EQUITY,-1300915155,171619257,1513470872,ENTRY_FILL_CLOCK,30000,,,1000,500
TRAIL_A10_G5_T60S,d2b2af8b53857c576aa77841701f630c3048f90f93b8e11e8de6677a96276dbd,TRAILING_TIMEOUT,635,574,61,0.903937007874,0.096062992126,23,0.036220472441,38,0.059842519685,0,0,269,366,0,0,255,319,1023344445,1351770000,1364562085,2716332085,-1692987640,-2949455.818815,FILLED,222,352,0,0.386759581882,33252029.945946,-25781074.681818,0.813443619530,147026509.980836,61645348,88323580,REALIZED_CLOSED_EQUITY,-1692987640,234307416,1982708046,ENTRY_FILL_CLOCK,60000,,,1000,500
TRAIL_A10_G7_T15S,5b658fd87be37196d9b4652b0074e50833b463bc55beb0fc16b5bbda4e3671e4,TRAILING_TIMEOUT,635,607,28,0.955905511811,0.044094488189,15,0.023622047244,13,0.020472440945,0,0,102,533,0,0,97,510,590125013,1429485000,1436861860,2866346860,-2276221847,-3749953.619440,FILLED,196,411,0,0.322899505766,24290989.331633,-17122276.778589,0.676546948708,25975608.004942,18533877,38792739,REALIZED_CLOSED_EQUITY,-2276221847,0,2358954631,ENTRY_FILL_CLOCK,15000,,,1000,700
TRAIL_A10_G7_T30S,5e68c24a591da417d38fd3fb0b7d4875058ae8794e092b220948798edb56e403,TRAILING_TIMEOUT,635,596,39,0.938582677165,0.061417322835,19,0.029921259843,20,0.031496062992,0,0,179,456,0,0,170,426,1411334893,1403580000,1421221987,2824801987,-1413467094,-2371589.083893,FILLED,213,383,0,0.357382550336,31053153.169014,-20960283.861619,0.823928214422,37896323.233221,32817991,54752734,REALIZED_CLOSED_EQUITY,-1413467094,57198545,1511602099,ENTRY_FILL_CLOCK,30000,,,1000,700
TRAIL_A10_G7_T60S,f1c93f329f74a6294dcc21c9d27afa2256c6612f8e9e5f75fb40fb10c57a60bc,TRAILING_TIMEOUT,635,574,61,0.903937007874,0.096062992126,23,0.036220472441,38,0.059842519685,0,0,264,371,0,0,250,324,905405748,1351770000,1363087852,2714857852,-1809452104,-3152355.581882,FILLED,221,353,0,0.385017421603,33152898.583710,-25881707.339943,0.801947894206,147679230.569686,61756048,88323580,REALIZED_CLOSED_EQUITY,-1809452104,245911355,2110776449,ENTRY_FILL_CLOCK,60000,,,1000,700
TRAIL_A10_G10_T15S,a881bca0d23c76c586134c9dbd5b7f560647c375d286fa7e3220be897884f22c,TRAILING_TIMEOUT,635,608,27,0.957480314961,0.042519685039,14,0.022047244094,13,0.020472440945,0,0,91,544,0,0,88,520,539373240,1431840000,1438582465,2870422465,-2331049225,-3833962.541118,FILLED,195,413,0,0.320723684211,24370532.610256,-17150854.924939,0.670909292267,26042224.750000,18574198,38792739,REALIZED_CLOSED_EQUITY,-2331049225,0,2413782009,ENTRY_FILL_CLOCK,15000,,,1000,1000
TRAIL_A10_G10_T30S,73bec5cce609a8031f9df0494d1525a45464e2570168fd706b81575f98e01713,TRAILING_TIMEOUT,635,596,39,0.938582677165,0.061417322835,19,0.029921259843,20,0.031496062992,0,0,163,472,0,0,155,441,1422770794,1403580000,1421364937,2824944937,-1402174143,-2352641.179530,FILLED,210,386,0,0.352348993289,31989191.209524,-21036021.494819,0.827316420032,38544582.632550,32855216,54881714,REALIZED_CLOSED_EQUITY,-1402174143,125662900,1568773503,ENTRY_FILL_CLOCK,30000,,,1000,1000
TRAIL_A10_G10_T60S,3cec3ba3565369159b85999dc72289c9bc0bbb6d76ce5d3793be9244f791eae9,TRAILING_TIMEOUT,635,574,61,0.903937007874,0.096062992126,23,0.036220472441,38,0.059842519685,0,0,243,392,0,0,230,344,826513040,1351770000,1362101692,2713871692,-1887358652,-3288081.275261,FILLED,220,354,0,0.383275261324,33671347.168182,-26257217.596045,0.796950244392,149265256.292683,62305201,88323580,REALIZED_CLOSED_EQUITY,-1887358652,257744442,2200044434,ENTRY_FILL_CLOCK,60000,,,1000,1000
