mint,price_identity,max_return_bps,max_trades_since_t0,max_unique_buyers_since_t0,max_drawdown_depth_bps,max_3s_buys,max_3s_net_flow_reserve_ppm,broad_impulse_reached,broad_impulse_age_ms,broad_impulse_return_bps,broad_impulse_trades,broad_impulse_unique_buyers,broad_pullback_reached,broad_pullback_age_ms,broad_pullback_depth_at_activation_bps,max_pullback_depth_after_broad_impulse_bps,broad_proto_response_reached,broad_proto_response_age_ms,max_rebound_after_pullback_bps,max_3s_buys_after_pullback,max_3s_net_flow_reserve_ppm_after_pullback,max_reclaim_extension_after_proto_response_bps,data_valid_states,data_invalid_states
HWFB8MWTMNH3bEvczfAu7M7GN7sd5MAot9JxUbw1pump,SOL_NATIVE,7048,72,35,7378,15,102952,True,4280,780,9,8,True,18595,1161,7378,True,18610,5466,7,93823,5231,72,0
HWagQerEDV7L4877mPc3PxeS3aJ7aAx51s5t2txGpump,SOL_NATIVE,0,3,1,0,2,3,False,,,,,False,,,,False,,,,,,3,0
HWd66s1P7wmzNxTuqvo4ohow6q6LMsSKY3FoQf5ipump,SOL_NATIVE,34234,62,6,9931,4,155419,True,8322,971,2,1,True,16541,2553,9931,True,167619,44126,4,155419,41427,62,0
HWdPQxNZ9gHPxbLCjabg78v3ERfB5bunqafKWa872KZh,SOL_NATIVE,6,2,1,0,1,321,False,,,,,False,,,,False,,,,,,2,0
HWzKXHGMwApwFKjRo4JARybunANGv7L13P3FidYypump,SOL_NATIVE,9274,16,11,2052,4,140937,True,4825,2350,3,2,True,25298,1902,2052,True,55691,6816,2,45915,124,16,0
HX8dshvtcPc2c9nd9GUGTnijhARLAzvkRBpyEPpBpump,SOL_NATIVE,0,4,0,1630,0,-40812,False,,,,,False,,,,False,,,,,,4,0
HX9PCYbAUKR6AYaRT6AWRrHEhEqu84c5WoD8uBxBpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
HXJvSguF4JrmbuncpNasqWr2ZgDcSoT1B2FUk654pump,SOL_NATIVE,1040,3,1,157,1,48257,True,256859,1040,2,1,False,,,157,False,,,,,,3,0
HY2BMrzCmvF7UZ3f5jTzT6Bm3zmz8pGc2zMJBQaepump,SOL_NATIVE,0,1,0,0,0,-763,False,,,,,False,,,,False,,,,,,1,0
HY9JkToWtCRb9wmkciy5w45PySuFgZYKgSrSUxP6pump,SOL_NATIVE,0,1,0,0,0,-26337,False,,,,,False,,,,False,,,,,,1,0
HYcZNR8fUdUFSAW2PmgivxuQU2avfUwX6XmeQKPepump,SOL_NATIVE,10125,50,23,3318,6,133353,True,1,653,2,1,True,40625,1971,3318,True,236239,3316,6,112772,1750,50,0
HYvmGhabdEos3reFSMBQ51fZ4AT8GWYCoKXxjUZmpump,SOL_NATIVE,0,2,0,19,0,-935,False,,,,,False,,,,False,,,,,,2,0
HZ3DaVsQpavZKv5X1tiCJUdpSvN3HaL82Gxdjqq6BMZR,SOL_NATIVE,0,1,0,0,0,-33194,False,,,,,False,,,,False,,,,,,1,0
HZGrmPZusWdJGNxxH6A4FhxGDqfddB5FzpBTFJ2Spump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
Ha2E9efnDuoEWhBcZXgqpiPwT6P4WH3TqArwbHfQpump,SOL_NATIVE,2884,63,4,9781,5,47902,True,12753,1097,3,2,True,18061,1902,9781,True,77188,51760,5,47902,43017,63,0
Ha6b9UbnhZpqmmmtbrsVfe4Fvq96EtNUQYFjwf6Cpump,SOL_NATIVE,0,7,0,2844,0,-31579,False,,,,,False,,,,False,,,,,,7,0
Hadp8sYKu9zvH7mbD3KXJmXGN8ZMpkPNWut5gGYzpump,SOL_NATIVE,0,1,1,0,1,32258,False,,,,,False,,,,False,,,,,,1,0
HanF4Pie7NWik9h3tNNZ4jAV4LFNpufVoXuEYXGfpump,SOL_NATIVE,0,7,2,3127,1,2506,False,,,,,False,,,,False,,,,,,7,0
HbUCPUpc9SKjShyzbfhr5kp9HNF9A9aiKGnLHy6Zpump,SOL_NATIVE,323,3,2,0,2,28925,False,,,,,False,,,,False,,,,,,3,0
HbhHEcMXj1tQ9oAH1nYroQH5sxrQhYTFqc6RtKE6pump,SOL_NATIVE,0,1,1,0,1,2299,False,,,,,False,,,,False,,,,,,1,0
HbtgmL4pLsfqrqhBvF65EoAhkbtSESswqfFmFmEGpump,SOL_NATIVE,0,2,1,10,1,518,False,,,,,False,,,,False,,,,,,2,0
HcKdNrGPPNE2A5TtPdPpDtryQeVLkEsXT189amGNSfgN,SOL_NATIVE,1101,5,5,0,2,25584,True,10631,529,3,3,False,,,0,False,,,,,,5,0
HcXiswj4Fge11CpPd35aDSQ4ez3y8JtXasUL7Ha4pump,SOL_NATIVE,339370,21,3,9999,2,45755,True,8091,1171,2,1,True,80672,2302,9999,True,226062,3062,2,45755,1437,21,0
HcuMC8wWbMeN9oLSUVMo21A1jQyfHrRC5DZG7xxTpump,SOL_NATIVE,0,1,0,0,0,-640,False,,,,,False,,,,False,,,,,,1,0
Hd8HTPvHerHfJ73AvqWcFKYQVL7iJtW23Z75w5ncNCwy,SOL_NATIVE,590,10,7,2694,3,28283,True,4913,571,2,2,True,12624,2694,2694,True,12646,220,3,1328,27,10,0
Hdc7EzQVfaTjQaxFz7yzm9CJLaCuvZo16Nvp3Xxspump,SOL_NATIVE,4063,12,5,4776,3,274828,True,0,1449,2,2,True,43452,3351,4776,False,,0,0,-44895,,12,0
HdiBC53zF7to8JyVY1DLjRVT7bSGevbTC1kZFgj9pump,SOL_NATIVE,0,1,1,0,1,16396,False,,,,,False,,,,False,,,,,,1,0
Hdo7yj7uCfekRpGdvCumSVvdRQ8GhV3uDk4y36Zwpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
HdtxngzvSVNpQRFhCNyx9NRggh4JgvUHuMArXXUnpump,SOL_NATIVE,0,1,0,0,0,-24687,False,,,,,False,,,,False,,,,,,1,0
HenJf28waBHRC1ArKvnCDWiaeBN928JPes7U72kcpump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3245,2,1,0,1,2659,True,12974,3245,2,1,False,,,,False,,,,,,2,0
Hf5MDX7vCdXVbVdUeqMUe6bCGQU5uqygKevooXwqpump,SOL_NATIVE,0,1,0,0,0,-647,False,,,,,False,,,,False,,,,,,1,0
HfccLg8TPFERXUT6KxkUQDc6HveZy45x9Zbst9sd7dc,SOL_NATIVE,0,1,0,0,0,-28817,False,,,,,False,,,,False,,,,,,1,0
HfmkjuK3dCRUZAsmTHwQufQJA4CKxZPYj7WBwxe3pump,SOL_NATIVE,0,1,0,0,0,-2021,False,,,,,False,,,,False,,,,,,1,0
HgEynAja3sbHJeJbBADScW4eeJv4uUmqkDGzPQc9pump,SOL_NATIVE,1680,2,1,0,1,794,True,5200,1680,2,1,False,,,,False,,,,,,2,0
HgNeTsTFZEBQY3rLPSxYrBoWf2UrP6JrkK8joqgDpump,SOL_NATIVE,0,1,0,0,0,-988,False,,,,,False,,,,False,,,,,,1,0
Hh3K9heGVdwKF5BmNjzsyKDE9mHkCTzbwdM9hKmspump,SOL_NATIVE,162,30,9,2759,6,5251,False,,,,,False,,,,False,,,,,,30,0
HhDU3cBbsjU2CdEbvJA2pGJuuMP8324SFA3EobhZpump,SOL_NATIVE,0,1,0,0,0,-288,False,,,,,False,,,,False,,,,,,1,0
HhPh5vkCfYCGbWMxFQGDVgsm8xWX6rrANAvzMoe4pump,SOL_NATIVE,0,1,0,0,0,-1922,False,,,,,False,,,,False,,,,,,1,0
HiV4a6iFbW1J8M674D2nu62Ux4cre7AR8hQsmKrgpump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,1,0,0,0,-321,False,,,,,False,,,,False,,,,,,1,0
HiYg4cqCWdqAynuJMQ7wczTtL6CtRi81dW1shb5epump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
HirJZf8NhpnXHcVsvDK9hnTCATYwbHssTNXmbahopump,SOL_NATIVE,80,9,2,4096,1,3982,False,,,,,False,,,,False,,,,,,9,0
HiyxgZp2kbtRABCmda5vLey6sVcZki5Hg8YVfAmmpump,SOL_NATIVE,1485,4,2,320,2,52313,True,16,640,3,1,False,,,0,False,,,,,,4,0
HjAT5aWPEofPZrXtpqepMZ2svKVetyES3XFBQ5gZpump,SOL_NATIVE,0,2,1,197,1,9901,False,,,,,False,,,,False,,,,,,2,0
HjEApW494j7ekfSmG6GvsJMuupuJUG77KzP8vmTQg3wX,SOL_NATIVE,1639,3,3,0,3,153307,True,2,867,2,2,False,,,0,False,,,,,,3,0
HjHHwJ19ygQxstzkuMhV8hAx5hPbqejuTnq7DzsRpump,SOL_NATIVE,0,2,1,1,1,30,False,,,,,False,,,,False,,,,,,2,0
HjRAC9q8udb7gfjDiBbQYUKwnEG4qiy6G3w5oVu5pump,SOL_NATIVE,0,2,1,392,1,21882,False,,,,,False,,,,False,,,,,,2,0
HjatBgm3osejTZAgxg4XfkCtCBi8TwgiiGd2RMxypump,SOL_NATIVE,0,1,0,0,0,-329,False,,,,,False,,,,False,,,,,,1,0
HjbSh9Ka8VXQDcXMuK56ydDjtHtG3z4agAXVGoiUGfBh,SOL_NATIVE,0,4,1,1413,1,-36641,False,,,,,False,,,,False,,,,,,4,0
Hjib1YmwPBdMgX5i9n36wqM7YvYKqqFEmCgV3jxmpump,SOL_NATIVE,0,39,2,4884,2,-5562,False,,,,,False,,,,False,,,,,,39,0
HkSQUPz5upGMFcqh2VEp6xJ9k2CYTcmLqSibJ8PCpump,SOL_NATIVE,0,1,0,0,0,-2298,False,,,,,False,,,,False,,,,,,1,0
HmSZa73avVb1qZaRr5ffk4GipR51Hk7xUjB3HugLpump,SOL_NATIVE,1,2,2,0,1,1647,False,,,,,False,,,,False,,,,,,2,0
HmSbqs5RvzjQ4mB2NVVyAitvwT4GQDb4Tan5cYPkpump,SOL_NATIVE,0,2,0,17,0,-856,False,,,,,False,,,,False,,,,,,2,0
HmfKDe3iFkfHC7XiDVMUKnV5AF9Q65ceo1BXF831pump,SOL_NATIVE,20,12,5,7,2,265,False,,,,,False,,,,False,,,,,,12,0
Hmk12EhpLoGFyvAi4wksb6HwbqArTEYKnwvUju4jpump,SOL_NATIVE,4698,18,3,4,7,9542,True,93497,4383,4,1,False,,,0,False,,,,,,18,0
HmqRd111tGEDxfPbe9FVzCR8tGq1XjYKs1omG9F5pump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,33,8,2,3611,2,3227,False,,,,,False,,,,False,,,,,,8,0
Hmyxjzn89CpaGpwze47gJgyxU8b85bXXZRzA4b9opump,SOL_NATIVE,5339,5,3,0,2,3765,True,6412,1516,2,1,False,,,0,False,,,,,,5,0
Hn9Lng1ir5gZrjrmRyVWkddTUJVfH3ceATeM7ANrpump,SOL_NATIVE,0,1,1,0,1,2978,False,,,,,False,,,,False,,,,,,1,0
Hnen8pgM1zeET1D3FHC4eBveHTrChwigJ9Biis4Rpump,SOL_NATIVE,52752,29,5,9863,2,92985,True,34401,41359,2,1,True,43518,3151,9863,True,219302,11051,2,92985,10136,29,0
Hnenk6xLnerwDWMAsfQ2pnx6BTKeSHmEU9zGwqdZpump,SOL_NATIVE,0,1,0,0,0,-33293,False,,,,,False,,,,False,,,,,,1,0
Hnq2hZg727KG6zUEeetZAYFA8FwCbzBoByHYX5Lypump,SOL_NATIVE,0,1,0,0,0,-97,False,,,,,False,,,,False,,,,,,1,0
Hoaoc78aNKte38hht3LhwkAC1BRXK3korcj6efREpump,SOL_NATIVE,0,1,0,0,0,-24687,False,,,,,False,,,,False,,,,,,1,0
Hoj3HxLqPk2a5Kdg6GiHHyXAeX2n8HMqtyqsrVRFpump,SOL_NATIVE,7068,15,8,6029,2,123243,True,2616,3527,2,1,True,21346,2708,6029,True,67008,4042,2,24847,94,15,0
HoxaDaoeB1TRqPVtJiN54EQYH9zQn7h2ADbYyLKyRQKn,SOL_NATIVE,0,1,1,0,1,218,False,,,,,False,,,,False,,,,,,1,0
HpNUbhYNJVJtqrXhiSFnFniC6jNpp4z1oyEcCDwjpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
HpQ7g272RNeDbeCfKEZrBdPJG6bTSHtBtsQddaoipump,SOL_NATIVE,0,1,0,0,0,-1402,False,,,,,False,,,,False,,,,,,1,0
HpWtBh1uXKdSEqggMFWtxHS4xN6H9Pb5CYLhxAekpump,SOL_NATIVE,6180,22,17,1844,9,351408,True,0,831,2,2,True,11227,1340,1844,True,20842,1093,3,7229,587,22,0
HpjtBcyRhcMxW8BjftH3evsg8ASgMua8K5DXHm4apump,SOL_NATIVE,0,1,1,0,1,6,False,,,,,False,,,,False,,,,,,1,0
HpnvXSjEaHBEJW34YAT5PkkgsDFp73KNY5wJQadupump,SOL_NATIVE,0,1,1,0,1,33,False,,,,,False,,,,False,,,,,,1,0
HqYuaXTGUGmUbHXbNahyzgyySF3qTj93wQx5zS1Gpump,SOL_NATIVE,1454,10,2,4237,2,17757,True,24063,1454,2,1,True,36304,4237,4237,True,39054,2640,2,17757,275,10,0
HqqhRNTVaxc2QLf4YFpbcd5L3X1PudVQRn6za4Brpump,SOL_NATIVE,0,1,0,0,0,-4675,False,,,,,False,,,,False,,,,,,1,0
HquLBhV9ryWv57Gq1NmcNpduG1jbEdGTEhu9LN1oSp17,SOL_NATIVE,0,3,2,296,2,36272,False,,,,,False,,,,False,,,,,,3,0
HrBJhUvwMVfph6QyM3G1N61LfHD5nPMRNQYfY9xxpump,SOL_NATIVE,0,5,1,1088,1,-24687,False,,,,,False,,,,False,,,,,,5,0
HrDSwLTEcL6ZcUvuxupCAK6JrkrN66yD3dpqij3cpump,SOL_NATIVE,0,2,0,36,0,-1795,False,,,,,False,,,,False,,,,,,2,0
HrVZRsnfd2kxgjn9QfJ2yadtui4kpF55QHVbDrU1pump,SOL_NATIVE,4640,13,10,487,10,278146,True,0,930,2,2,False,,,487,False,,,,,,13,0
HrX5pyQfv3JL3zEpfLED98Ugqnx9FTxpePy42f3hpump,SOL_NATIVE,0,1,0,0,0,-81581,False,,,,,False,,,,False,,,,,,1,0
HrZCBqbhNXZaf2DaaoxkGowTQPYqXcAoabTBidfxpump,SOL_NATIVE,0,1,0,0,0,-4876,False,,,,,False,,,,False,,,,,,1,0
Hru551XdjhjHo1bAJS6cmNWjNr9jDSN5mZd55j1Wpump,SOL_NATIVE,0,1,0,0,0,-39506,False,,,,,False,,,,False,,,,,,1,0
HsexDRQ2jUVtiWeN4aRJVhoV41s9aWLWTKJNeK76pump,SOL_NATIVE,741,12,2,7304,1,2280,True,4815,741,2,2,True,53522,7304,7304,True,87433,9659,1,2280,5359,12,0
HsgjuqvZ2BU3nUoj3yhM172AN9UZXzQfRwBMGp8kodiT,SOL_NATIVE,0,1,0,0,0,-9500,False,,,,,False,,,,False,,,,,,1,0
HsnAzENqnAcDzB6zZEKajZHNmqKysN8ucvVgywwXpump,SOL_NATIVE,0,1,0,0,0,-5647,False,,,,,False,,,,False,,,,,,1,0
HssGekuZzMbBSRMU2rykNJ5WEfhBn91y4ev5gMMPpump,SOL_NATIVE,0,8,2,1688,1,32,False,,,,,False,,,,False,,,,,,8,0
Ht4jGHzj6ySM4EMvffNF4bY3iwKLvACETAyG5hwPpump,SOL_NATIVE,266,5,4,18,2,10311,False,,,,,False,,,,False,,,,,,5,0
Ht9oQ8G1TLetFDoe4wyPoHvFGM1WDUkRnFwNw3rUDWv1,SOL_NATIVE,0,1,0,0,0,-99,False,,,,,False,,,,False,,,,,,1,0
HtN2FHrNy5nB7xqPqt886JHUGf6cNWZuXz25TzC5pump,SOL_NATIVE,0,1,0,0,0,-9122,False,,,,,False,,,,False,,,,,,1,0
HtPvE1kqz5qezC26Fy6LuUybA7grbddDjhgVhGjmpump,SOL_NATIVE,1366,4,2,6057,2,128118,True,2,1366,2,2,True,28864,2779,6057,False,,0,0,-530049,,4,0
HtZf9VLTSnV1ePvnLSNqaJUVgAaxuKv5jSFMvyxxpump,SOL_NATIVE,8351,19,18,14,18,320088,True,1,513,2,2,False,,,14,False,,,,,,19,0
HuQ5FYDyusE9wbtGsWpLqjdgFYMyyV4s2YEN3NwJpump,SOL_NATIVE,1494,5,2,1539,1,1971,True,20222,1494,3,2,False,,,131,False,,,,,,5,0
HuUbSwPKdp1cmtWjBW92tS8Rv4qiXF614LRowZ1Zpump,SOL_NATIVE,1470,5,5,0,3,66214,True,16062,628,3,3,False,,,0,False,,,,,,5,0
HuoQJ3cYYVf6H4bnaVEDqb2wkCKGKgXAJMbNHMgjpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
Huy3CmnHDndz6aPgTNA5NNVWtFLiu84YFCGkKR2kpump,SOL_NATIVE,0,1,1,0,1,4581,False,,,,,False,,,,False,,,,,,1,0
HuzjVH4nkHV8YkrS898HunEvwam9Q2MQYiQqaTLfwSRg,SOL_NATIVE,1042,5,5,0,3,31108,True,2525,512,3,3,False,,,0,False,,,,,,5,0
HvaRmUHQRzhgh1bZrX7CMS4qzFFfS76tYWmwJtxepump,SOL_NATIVE,6097,12,9,798,6,348196,True,27,1541,2,2,False,,,798,False,,,,,,12,0
HvpiGCpVG6Rp76QJkw1mDY654KUYC6VpiCR8pGzSpump,SOL_NATIVE,1966,5,5,0,4,115639,True,14,552,2,2,False,,,0,False,,,,,,5,0
HwCG1Jr6RbAVsKX1qTaH6JtFYGeE6zaLd13W44YGpump,SOL_NATIVE,0,1,0,0,0,-1957,False,,,,,False,,,,False,,,,,,1,0
HwLsW1m9MzNVAfrax3XvwfBctndvC22cnSbMdWRMMFne,SOL_NATIVE,755,2,0,0,0,-4268,False,,,,,False,,,,False,,,,,,2,0
HwPG6qLwiDvRjmvavGiNSZHqCs2E2wZ6nLUs6yqJpump,SOL_NATIVE,0,11,1,3231,1,2585,False,,,,,False,,,,False,,,,,,11,0
HwPZzVLNA4uFNACneQFkaxDKQYkp1GL6Y3zkR1Tjpump,SOL_NATIVE,0,1,0,0,0,-379,False,,,,,False,,,,False,,,,,,1,0
Hwsm2kat2Vaj4ah67rFmzCWwKEihzALiBHC5iBgtpump,SOL_NATIVE,0,10,3,3830,2,3119,False,,,,,False,,,,False,,,,,,10,0
HwxoKX8BzSWiX1FRZTK23c2Jh3j7jerKzVcvd4WsLfbv,SOL_NATIVE,0,1,0,0,0,-24687,False,,,,,False,,,,False,,,,,,1,0
HxDaK1KV9z8thXN6qudgL9KY65X9zBsSZgekK6Hjpump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5436,19,2,4221,2,11894,True,92062,2049,8,2,True,127059,1574,3686,True,150671,6371,1,3316,3424,19,0
HxG6XSxrtAAqMGhpYcHKrawGtavmsuAFtM8GkyJ2pump,SOL_NATIVE,629,43,19,4044,6,8071,True,23963,519,15,14,True,33043,1459,4044,True,34744,499,1,-121349,,43,0
HxSG7M3yt2gyf2yH9Sqi9hAtdXguGKDKp375oDf8pump,SOL_NATIVE,0,3,0,1232,0,-25058,False,,,,,False,,,,False,,,,,,3,0
HyQz6snMehCDrRfcZUN123ff3UDufPpBZfBNHLQmpump,SOL_NATIVE,0,1,0,0,0,-215,False,,,,,False,,,,False,,,,,,1,0
HympJjWqZRLmPF1agepnWBL2dn2UfLRaJ7DukqVPq8QS,SOL_NATIVE,926,10,3,437,4,43806,True,5415,926,3,3,False,,,437,False,,,,,,10,0
HytWXd83c8mYWhkhkN6fLKHKP4s9Qs5UvUAZZbu5pump,SOL_NATIVE,14713,32,11,5044,4,41878,True,43974,13471,2,1,True,56272,1829,5044,True,162320,979,4,41878,726,32,0
HywDGuEWP2La1oBokids5bxCVdLYiVAsCnegeED8ZjbA,SOL_NATIVE,33286,20,8,1223,3,30730,True,34772,2865,4,3,True,169840,1223,1223,True,203592,10906,2,3675,5213,20,0
Hyx5o66DbGjFSfsyUwbhbvgm6aszcG2EEuWRBcawpump,SOL_NATIVE,0,1,0,0,0,-246,False,,,,,False,,,,False,,,,,,1,0
HzLxpkmkEUp1LxrcYwHFFkosxSAyXSh3kzzBB3Tkpump,SOL_NATIVE,0,4,1,2239,1,-94086,False,,,,,False,,,,False,,,,,,4,0
Hzc4PutKmT4BEH8gdmi6XBLwYzQ68wzkhCvayaH9pump,SOL_NATIVE,0,1,0,0,0,-33,False,,,,,False,,,,False,,,,,,1,0
HzgqDreTWWBvikLxHPVTM1cKbNyP1TWoPZMKxK1xrHac,SOL_NATIVE,0,1,0,0,0,-1313,False,,,,,False,,,,False,,,,,,1,0
Hzo7cEWRkM2om8Gq4rEVajmBu2JjEA9MSvXAYJLSpump,SOL_NATIVE,0,1,0,0,0,-18,False,,,,,False,,,,False,,,,,,1,0
HzxJdwoYh4Du5PcDerkEfbDCne84mvnJx54h3ofppump,SOL_NATIVE,0,1,0,0,0,-37301,False,,,,,False,,,,False,,,,,,1,0
J15TB9XGM7fnUTFYzjtrzdubrxEyaDv7gDepa2nXpump,SOL_NATIVE,0,1,1,0,1,33,False,,,,,False,,,,False,,,,,,1,0
J1KgSxG2QrXEF4u6rRbSbHFUNbMYEWMB2PcUyAr7pump,SOL_NATIVE,382,2,2,0,1,31873,False,,,,,False,,,,False,,,,,,2,0
J1M1wREewGKnZ66TgGTxZQqt7gVcuv9jzcfC5bfJpump,SOL_NATIVE,15082,13,10,5865,6,291847,True,0,2543,2,2,True,155538,1277,5865,False,,0,0,-881,,13,0
J1g9RDXHpm1pibghqjCY3HkjdAqyoMBonx88iwMgpump,SOL_NATIVE,0,1,0,0,0,-7060,False,,,,,False,,,,False,,,,,,1,0
J2CAbtSqBjHRAHrgTUVhPEVcTyH6EQYbnDgwVax6pump,SOL_NATIVE,1387,15,5,4660,2,4435,True,85113,542,7,4,True,207721,1060,4660,False,,0,0,-2329,,15,0
J2bpt4tWFNUdawud8FcZ31QiAVfJY8emasAhAuMYpump,SOL_NATIVE,0,1,0,0,0,-35223,False,,,,,False,,,,False,,,,,,1,0
J3BLJyPNMV1YHtqn81wUjTq4KsB3mFD8WKez44EJpump,SOL_NATIVE,0,1,1,0,1,16194,False,,,,,False,,,,False,,,,,,1,0
J3HqP4wLgW3PCeztsdUtaxfjuw9GU4KWGB9HQjABpump,SOL_NATIVE,4606,14,7,1995,2,26150,True,93803,2159,4,4,True,177650,1494,1995,True,194024,493,2,20481,224,14,0
J3J3CENnWupvqYNu9mboc6ZnNxTpqokXcU3Vo5t3pump,SOL_NATIVE,0,28,8,9837,3,168623,False,,,,,False,,,,False,,,,,,28,0
J3gRr8QZKsXSWCRjdyfchzTSeXJuM7g3yGYq8xiq9fBJ,SOL_NATIVE,465,2,1,0,1,5602,False,,,,,False,,,,False,,,,,,2,0
J3mWYhnwMJqx4kV9pkABTfrPFnTnSUxC6FzhWq79ifqq,SOL_NATIVE,0,5,0,741,0,-5802,False,,,,,False,,,,False,,,,,,5,0
J3rofYdAHjXsXJQK8bkkcoyoLhWat9YWjHothHRVpump,SOL_NATIVE,207,6,1,751,1,14321,False,,,,,False,,,,False,,,,,,6,0
J4AUPKtYEqt5VHe8zWN72o7QzWt1wjVRyZxEbUDepump,SOL_NATIVE,63,5,3,63,2,29131,False,,,,,False,,,,False,,,,,,5,0
J4kRumERgC3nWPjsLw8Q6gVH1tCs1tx8CzJSfmaipump,SOL_NATIVE,11866,77,10,9998,3,104700,True,5,2056,2,1,True,8178,1791,9998,True,284170,7036,3,104700,5417,77,0
J4qeEBd66j6aPgJJrMYpogzNY6qevGkUMJSSfQTHRYmD,SOL_NATIVE,0,3,1,662,1,-33865,False,,,,,False,,,,False,,,,,,3,0
J4xP2GWnTcXEPkDsumSbjU2sxaDYD7mebqxvxYicpump,SOL_NATIVE,3987,12,6,2838,6,189975,True,20,1321,2,2,True,5775,1906,2838,False,,18,1,-64061,,12,0
J57vagaHtWhnbqckPddzrjbcuUhU5c9oybg12ctopump,SOL_NATIVE,0,1,0,0,0,-35,False,,,,,False,,,,False,,,,,,1,0
J5Lwy5LBSLESUYT7bsi3DW4HHBsiibb1Z626CPHupump,SOL_NATIVE,0,1,0,0,0,-26337,False,,,,,False,,,,False,,,,,,1,0
J78tUYJ7TDbMs5Nef5LzKUoGXYtNxtCs1Vifb3ypump,SOL_NATIVE,0,3,0,811,0,-2207,False,,,,,False,,,,False,,,,,,3,0
J7Ro3NQxbfT49NivMjT9SkGmewva2V26rUd6sz7Qanon,SOL_NATIVE,0,31,5,4101,4,5001,False,,,,,False,,,,False,,,,,,31,0
J7qmHjc2heDTvieBun93XwZ4ubxLQQ5p1JUaeF6ipump,SOL_NATIVE,0,1,1,0,1,47619,False,,,,,False,,,,False,,,,,,1,0
J7vvyPEsJnYnXxfgYL6bMZgCaqijCgmjGHaHcXbdpump,SOL_NATIVE,0,1,0,0,0,-813,False,,,,,False,,,,False,,,,,,1,0
J8AtksfCV54uaPbYB6EhDUyWfsPHmQkxuFL7q1YTpump,SOL_NATIVE,0,1,0,0,0,-11,False,,,,,False,,,,False,,,,,,1,0
J8gmXhSmPEjZu6A5UZDL49r4cJGLRkwDVG6CoPkfpump,SOL_NATIVE,0,1,1,0,1,32263,False,,,,,False,,,,False,,,,,,1,0
J93nJaKYSUSPHumjXdGg8VA6YXNDoHrTDUH8EwiPpump,SOL_NATIVE,13036,91,42,8071,10,229833,True,5199,2091,3,3,True,12564,1704,8071,True,82218,4087,10,165689,2483,91,0
J95Z97Fyto9s3UQ6Ai4pPz6jXzryfc9hEZWqohydpump,SOL_NATIVE,0,1,0,0,0,-22995,False,,,,,False,,,,False,,,,,,1,0
J9F3kEV4o3MNMDZ941k1pMv6dizd1LisSVj9uRGPpump,SOL_NATIVE,811,50,23,2525,4,81603,True,3069,589,3,3,True,15400,1057,2525,True,117374,2756,4,81603,2067,50,0
J9Kz7bkXMmJZQuLnn4CdUXpDMi9HpcB4B4HdEeQipump,SOL_NATIVE,1,14,2,2,1,60,False,,,,,False,,,,False,,,,,,14,0
J9TU2bUzc7ebXUGhKmJ3uUx39D6noFU6yZ7dEHMppump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
J9yKWqAjwcAB5gQbLhXT6HKKACYjBBjann9JaabNpump,SOL_NATIVE,581,2,2,0,2,62065,True,1,581,2,2,False,,,,False,,,,,,2,0
JAC7TuGanmUthUnDczyxqDsnBW6N94xG8GZYiozVpump,SOL_NATIVE,659,3,1,3187,1,45697,True,11314,659,2,1,True,21955,3187,3187,False,,,,,,3,0
JAdBx1rKfoJBamFcJV8AmxYLe44T8ZVtrPPVqtnNpump,SOL_NATIVE,0,3,0,613,0,0,False,,,,,False,,,,False,,,,,,3,0
JAyTXrgzKJAVSsH8nFFynvZMG3PNUFXQZ3fJcc6Spump,SOL_NATIVE,0,2,0,7,0,-333,False,,,,,False,,,,False,,,,,,2,0
JBd2L3ie2DbB2jAD53tXxoTdbAkNjfjrQ3BWG3GVpump,SOL_NATIVE,0,3,0,1029,0,-30433,False,,,,,False,,,,False,,,,,,3,0
JBoXSmG68Sf1AakXMaLmFACdyRbzcVPivie4W8Lmpump,SOL_NATIVE,0,1,0,0,0,-2570,False,,,,,False,,,,False,,,,,,1,0
JC2AsYN4xTvqzkQRAW8D3v8uSBpk1J1aiSGAqREKpump,SOL_NATIVE,4078,40,22,6315,7,510680,True,6,1256,2,2,True,21939,1785,6315,True,73746,2990,6,70217,2300,40,0
JCEE2398LSvUhn1pYij53xvFPNa65CLzGChvjdebpump,SOL_NATIVE,3145,6,3,0,3,103195,True,1,713,2,2,False,,,0,False,,,,,,6,0
