mint,price_path_class,price_identity,flow_compatibility,flow_identity_conflict,strategy_error,strategy_final_state,strategy_candidate_compat_only,since_t0_trades,since_t0_sol_buy_lamports,since_t0_sol_sell_lamports,since_t0_quote_buy_raw,since_t0_quote_sell_raw,since_t0_net_flow_raw,since_t0_net_flow_reserve_ppm,sol_legacy_parity
C1xjCVMJD48AN7PbcGpAxzigfiLAZ2PtkRhChmWLpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,0,255547372,0,255547372,-255547372,-12176,True
C23gFj6iwvx8CDXufQCQ4iE9u2fjMyaGkGJJgMMNpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,10402138,0,10402138,-10402138,-243,True
C28KYUN1RWZt1FhS97PAtxFJ2DFdBtZKLBVjAYNTpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,97777777,0,97777777,0,97777777,3046,True
C2BnFi3FRy5ZFfS6skqALY1SnRTqxrELtotpKWhbpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,10,12847902777,11902983001,12847902777,11902983001,944919776,-1941,True
C2PW9VTXhW2za6f9u7vfjTDAbYVDgWGg5GN6N3Xtpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,25,6939191234,245429915,6939191234,245429915,6693761319,147448,True
C2dcfMn1rDfVM2vNUzf77tqHsTY8Fd1oSu9pRhR4pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,831111111,0,831111111,0,831111111,26957,True
C2uQWiRQykbRHgXwehnpm7kQBBobg7ZhmwkcHFN9pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,493827159,1117499213,493827159,1117499213,-623672054,-17642,True
C37a3o83Y8e7ZPnVFY2ZYAjMgHEWuPa3V2mhjXuspump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,9,2984357357,198714007,2984357357,198714007,2785643350,86374,True
C3beYyATVenwj7RcHzopkq87ChLDXfB9u75uzjSpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,12216,0,12216,12216,0,False
C3gKpFiLZ1yU43vHXThzzNzE1QgXJWNXMhzxUvSVpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,11,9093333331,0,9093333331,0,9093333331,171738,True
C3ikzHovSjS1M2N1VsU2s2oy9yGDn2orR2DXAV1fpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,36,4530690847,10328915289,4530690847,10328915289,-5798224442,-93624,True
C4KBEJv2GP4nfCCpcHYyPLiGRNCmhW6RqJAarGzcpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,2798,0,2798,2798,0,False
C5AW4q1iwMdus3pBgfCHbaMQbnqA2KbqVcjtYYPfpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,500000001,0,500000001,0,500000001,16377,True
C5PvPdE5s3Kv6vrVfFEHYntzd3FDAMqX1XPzSkjUjFvo,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,1966350456,0,1966350456,-1966350456,-65545,True
C5j39jGM3Shba842maMqeaXa7mgKoWVHr3n8tQwwgjg1,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,25000000,0,25000000,0,25000000,833,True
C5tnXNXKAvG6smYqBYV3hcqwYn9toV3B4pJxVTQrpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9876541,0,9876541,-9876541,-329,True
C61JhU11MUzhSnCFUDDT8utCByFtohmaUn9fRySpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,89,2017435031,1931982589,2017435031,1931982589,85452442,10021,True
C6ELtu3Bq97gxujFDqiaT5m6a8q7yFUctr7x4bywpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,8,7582793814,0,7582793814,0,7582793814,218776,True
C6UjUyxZhfF5qthtW3CY8twwzPFTHo9HbJyxqDjUS51,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,58,26277236259,23988899915,26277236259,23988899915,2288336344,23826,True
C6jN8XedqLh3JfswyreL4bwzXjkGAfsPxftNdkJQJHaY,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,91611111,0,91611111,-91611111,-2867,True
C6zJSWte14Bfiy1m62BdwM2G87sA4x12tDhBdwjYpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,7785876,0,7785876,0,7785876,237,True
C75AAyf8pkzfX8ECqBMycm8jEFQ8Qw3UVRUiYKDgpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,284836843,0,284836843,-284836843,-9470,True
C7N2wHEUorL8M4hfRf2j4JnL5dzee1VsjMHP1R1npump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,35,7599363938,10125441484,7599363938,10125441484,-2526077546,-63608,True
C7eur8CFg8VhTofcPcG3eEHfCDeCSY7GTn2ntEfLpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,97777777,0,97777777,0,97777777,2444,True
C7gAN1eMGCyEuvpJ1weit6sbEQ1fPMV9sND93oP5jxhH,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,651654998,0,651654998,-651654998,-16941,True
C7vFafRvgAUwXa5NHTg27mjbnVnEC1uTKXAfc3RJ5iV2,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,5,5103999998,0,5103999998,0,5103999998,137475,True
C84B31RfBYc5jtZAasdgN9AMpLt2uUdL2b5DUwEpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,0,757631899,0,757631899,-757631899,-14685,True
C8BQeT71PAGKM23AnQytrWGpznN8rNKDzQa9s6Uupump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,999999,0,999999,-999999,-33,True
C8bXaDGhMCLCbRJ36SgydQ1TniTW9QtfP8koEfrAWXtD,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,14,12465197316,2066252664,12465197316,2066252664,10398944652,272440,True
C8gjcqKWjbkSyeSM6jU1jk6te2nghMEVMWdf9t76pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,10,4288269,39907352,4288269,39907352,-35619083,-2966,True
C8sJ5fZ4SFFT6WhwPRFhEj9jPRfQsyCahfcN1shgpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,4,13553807802,0,13553807802,0,13553807802,350879,True
C8t4F1GHYacUcKLhzAskwtWhoYgBn2Kyhtqk5h3ppump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,0,1877269071,0,1877269071,-1877269071,-58498,True
C8vsFm2mi6cKqTjuhCFHZUt61kFRiY3oNLZ9FMWppump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,625986600,612886060,625986600,612886060,13100540,27,True
C8wcTHeiCWCnwcxBZci8KnGKoUy1WmfZ1EvxHJompump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
C983zsBpasUwhAj1s1ZA9DhF8ogyATxkjNe8uQxfpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,276014096,0,276014096,0,276014096,9125,True
CA3DpvybxaRhfVEUv32qER6DufmKM1dvtowNpc23pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,230319168,0,230319168,0,230319168,7619,True
CAae6GSu3m6FgqSqKBCUMk2boFphQf9PgUwgvzM4pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,488888888,362,488888888,362,488889250,15655,False
CAjdhGg5v3MtUmZuQ56EbKhF9kg5jXMG2PU1u4pqpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,128776125,0,128776125,-128776125,-4293,True
CAveSimuGbBBVdkboS39i41qSwMPmVkbZoYuf1aApump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,8,520437854,3437873645,520437854,3437873645,-2917434545,-88310,False
CBQzqQ9DQn9jqMJfLJndGLwHuuBivuSaEZeKV1hepump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,6,1953518339,791196942,1953518339,791196942,1162321397,30385,True
CBWoqmYRr27ojG5t2Q4mvHZbb7tWZnkEpur2nufLpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,12650865,0,12650865,-12650865,-422,True
CBXq3mLUEfKWfaVcgbrL9eULWj1kSQKk5gJhe45mpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,2795,0,2795,2795,0,False
CBZqkbqF3sL99aT91ufEoJDQbfqyniQyGdiQrkH1pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,7,138888888,2016113157,138888888,2016113157,-1877224269,-51851,True
CC9G6nfciwBcd1Zqc8apDugxJWuWdWH5zbfuW8Kfpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,7,3733777873,2940830977,3733777873,2940830977,792946896,13298,True
CCwMj1iJvQ61akakwhz3SD1op5AjdTgfuevdAFNMpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,31,9935209867,7632823814,9935209867,7632823814,2302386053,37809,True
CD4bc6pay5wy9tZjQf5DAj6FxSiTE6NrqokCwDj3pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,2809,0,2809,2809,0,False
CD65upP9W1gYpPCBxbHGAc9nJvU1ttkjWTargc1cpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,738873785,0,738873785,-738873785,-24629,True
CDNNmy2ZS3kRstTavZPtPZrj5zArr5mQYG9buEN4pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,55991058,0,55991058,-55991058,-1866,True
CDfPCmvmU6WkfAKqDhRZkv8bVHLW2FUpZCzbqa1cpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,5,5211453795,504915071,5211453795,504915071,4706538724,138611,True
CDhGbKqXPEgh9PvwwwsVaPTJ7XwFh8Jpo7XzY6Zdpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,5,3545823658,3063154496,3545823658,3063154496,482669162,10808,True
CEEgCzVSVBpxb3BLARQmVcvq8AhnmTPqzT13mRM4pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,119863037,0,119863037,0,119863037,3980,True
CEnCFYxux8H6gKUh6QMduyzAYxaPy3TQBZKy3hCVhoCQ,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,41593564,0,41593564,-41593564,-1381,True
CF2akftHm8VjH3Ct3jpNCAEUqNfH3rPKDR4tiXUNpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,1280473553,0,1280473553,0,1280473553,39682,True
CF2yK2H192nmk4AGtw6CJWBBvkCRLYWZ3b7q8hBbpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,0,4449376269,0,4449376269,-4449376269,-116837,True
CFkpcmysGQvTwij4njX3EtFdkkRkVQS7JNrof8zSpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RECLAIM,False,38,2201096939,15494539820,2201096939,15494539820,-13293442881,-247865,True
CGP5BHoxnJMZpDNm3dKJnHZrPFbRLBf8pQ8zAhFLpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,35,1585831501,1828672857,1585831501,1828672857,-242841356,-7168,True
CGY8LZSmwPiFUc9FTmkLGAvB7PhLKzWZiyEiPqVCpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,20748,0,20748,-20748,-1,True
CGZK9UxGJXH2Phzb7B6RHnjxKJoYsRGT2toEaU5ipump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,0,40140134,0,40140134,-40140134,-1335,True
CH1uU3VRu2Eo5gdyPacdEMtmvuNeEVMLAqVtenV1ZsL4,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,19555555,0,19555555,0,19555555,516,True
CHRskLZjjcuETHRbyWNKvx4Mt333GuNHrZw1WJrLpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,7840720,0,7840720,0,7840720,261,True
CHUyKXcdU6USovWmb4ikLQQn5uuev8h21hF9pKTgpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,56928387,0,56928387,-56928387,-1897,True
CHnFDNY7yjALt3UswGt4z7r4JaJ47v7nzXjJgrgbpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,61662364,0,61662364,0,61662364,1871,True
CHqqDm9Aem8PZS6YezH99Pb6pdRvTcXzRBbSv28vpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,999999,0,999999,-999999,-33,True
CJBMBkXm6eLCf5x377TwxQY3aXRoUD73Vnf7xVFyv9Fg,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,259942813,259942812,259942813,259942812,1,-70,True
CJFyaCyjZ6dwscrLKZAiQ7AeXRFm74u4KgG17S3fUqSU,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,739383864,0,739383864,-739383864,-24646,True
CKQ8Yn9cmzBoMM4JjshBciaz8qmMqwGxE5BVXHzspump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,147274072,2995870769,147274072,2995870769,-2848596697,-42667,True
CKVUKUUd31bgqofKc3B9Zrc2JeAYCs144cQLHy7npump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,790123455,0,790123455,-790123455,-26337,True
CLSvgj2Q5VrqjunS3SmsN9q1q5gWz7QhHQdE8ECgpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,5,0,2766012200,0,2766012200,-2766012200,-74310,True
CLZgc7nbotEStjzRZn4y4u8A1pqeKrVAykk3zkwmpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,22,1203164916,3937094469,1203164916,3937094469,-2733929553,-82364,True
CLrxx8QYRwokap6Seg2MN9Ju4aFYn3WTrqJB49XZpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,69244884,0,69244884,-69244884,-11253,True
CMK9wvHADHfE9vwvR3pUqJKVMwrc9yUaGf3kgbK7pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,5000000000,0,5000000000,0,5000000000,142857,True
CMSqjACTfSYB8Qg2ZF2pz61GrvNBekfoXGmMtP7Gpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,59,30255366261,2707658279,30255366261,2707658279,27547707982,689101,True
CMm2vDh28o1eB7NTm1pYb9NbUVjqNzWRzhRTmX2tpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,740625000,76867231,740625000,76867231,663757769,21531,True
CMoW8gcRD2dUKdRJ7XKVndqn1kmW3qZjE7wLr8Jpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,25,6033276526,468591594,6033276526,468591594,5564684932,167505,True
CNc1TKXufwKtLbtnKdfmaQhy5pPLkGJzByqn6KJVpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,7,142511617,69429158,142511617,69429158,73082459,825,True
CNdPbYMdTWAYR3nDtxJP8PvqEmLQ2YgwKgnhC1bcpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,13,2372646769,2301389891,2372646769,2301389891,71256878,17767,True
CQNpNCHbmEUhmTB7xsYgRmGKWpj4LB3CU1EnEs6upump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,83,74541372692,30869745713,74541372692,30869745713,43671626979,848307,True
CQeDgFajjEBNDeyi6P9XToGskjy1s1LRJ5dSXH6Xpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,2272310,2272309,2272310,2272309,1,0,True
CRQk2h8w3ZqnLQTKuWyBwS9xFKs1W4xYRp5PN171pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,13,6511107354,7884414569,6511107354,7884414569,-1373307215,-26417,True
CRW3tQpgTYk6BaopfSMSFhxQWtP4tpKoCFbndRkrpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,19753085,54220840,19753085,54220840,-34467755,-1112,True
CRmWNEbxFf6Vv77JYqesrhYmv7aZtQMmfoE99w6cpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,10570347,0,10570347,-10570347,-352,True
CRxxqEPLGwoST7noV76Nsfte2UgVN8XYixMhZbWSpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,2013655431,0,2013655431,0,2013655431,62254,True
CSGY49xZztkpVQbmVafAwGL1hsnbbTDPPwdgk9pJpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,44700349,0,44700349,-44700349,-1487,True
CSJrSiNjrqjeaW2EKz63WBvtVDzVTSiBBnYwsWEaCBd,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,148148146,0,148148146,-148148146,-4907,True
CSPWZ4o6jhP1NfXLHS8A94BxC5YKz864xRHKh559pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,32986998,0,32986998,-32986998,-1097,True
CSoqoWFCa2n6J5fgjfnGDsSpNWtLNS5nu7vwEqoUpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,10,2696456494,1391666293,2696456494,1391666293,1304790201,30037,True
CStuJdzp4FxEMYG8wjen2FN7GyJHw5hzNFx9ynV8pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,43,14128172179,20403783219,14128172179,20403783219,-6275611040,-46328,True
CSuYWqiUgPoZyd3XbRcYpcHLsj9Y1W68vZGQT3unpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,197530862,0,197530862,0,197530862,6438,True
CTNNwYzBaQ5iTa7mQNW94DemHkdACYm1QRtweHz2pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,493827159,117944295,493827159,117944295,375882864,6474,True
CTNhdQ668UNQm1PcSf92ZZjS7GWqCTHvoyYw6fPZ2uhA,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,IMPULSE_CONFIRMED,False,3,3049759257,0,3049759257,0,3049759257,90022,True
CTQPu8hFtjyVWctEJz3LpVqcuKnJshD4NQCi9xmFpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,740624999,0,740624999,-740624999,-24687,True
CTVs3R3nDiWX5BNNnWVJ39eZ4PqkCXq9kEv37encpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,0,2897773007,0,2897773007,-2897773007,-94377,True
CTfRcZkGeGNQMKX49LbKJB4kzDSjMDPGt5yzYSrtpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,6,97777777,2555989670,97777777,2555989670,-2458211241,-78848,False
CThQmfpdAvTzimjbs7MnsSQJKVhv6oQXZbrneWcEpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
CU1gWYdLfZ2KsQ5ybX565w2qojF6C1ErLA7GNrFCpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,15885121,0,15885121,-15885121,-530,True
CUNXetgpQEFAGjcJt92CWKqD7dawro4tofixAzSGpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,22,9571608411,8142068656,9571608411,8142068656,1429539755,94689,True
CUogv7WP66jgYDPtK7tYUtxeBZ8GxmTYfPNKTP8fpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,2993953721,0,2993953721,-2993953721,-52052,True
CUwcQTwnceRemMzrUxAhLWziE2mw9CEx1c2LUgThpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,4,0,1239717595,0,1239717595,-1239717595,-40814,True
CVFhFN27U4PijxthEWq4EK5smzYjp1Zo89nKBguNpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,951469872,260111848,951469872,260111848,691358024,22455,True
CVGEh6WMezUxr6KUdr9CBf6basqBksuQqjaxjxUKpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,8,1066666663,7775901231,1066666663,7775901231,-6709234568,-203760,True
CVNkkBcaC8Xwx7V4tLu8879eEMG1t6uKNijZNqecpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,14450672,0,14450672,-14450672,-2545,True
CVPxnifftqirB9RaaN8AfpKqJMbsXAjsJXRAVrHRpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,2797,0,2797,2797,0,False
CVV9ySvTvrnMfzH2KiKTkfwHrNCcBefXrqCGJT9Lpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,69,27020161529,19823817312,27020161529,19823817312,7196344217,200023,True
CVnSTzWScUyoX1PWWFcj3sf83rPDxeZZK5ubKLBjpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,4,1074656509,46313287,1074656509,46313287,1028343222,8430,True
CVxJZ8n3fhpqZiaxVSZQkzk2cYz9xcHi4SKLhZxJpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,19191631,0,19191631,-19191631,-62,True
CW3pfVXkKDCegs8T6icu9RZD52c214KvpPXcgCefpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,22,1135494128,1807634570,1135494128,1807634570,-672140442,-16909,True
CW8M7xzXTBXtbhc5Y14gAXuKT9NaXqfeJP7s5K6vpump,QUOTE_ONLY,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,0,19221705,0,19221705,4459,
CW9La7oZyyDot6yKuh4Dg4DhFb5MabKni4n5NDP6pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,97777776,0,97777776,0,97777776,3241,True
CWmC4bf8CVVkH4oZp9mJN5JEgq25hzwDnbgPkmJxpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,112493826,0,112493826,0,112493826,3271,True
CWpFQZWLsnQstSmrHCzGDKdEbsQum2FZfrcUgrb3pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,151279376,0,151279376,-151279376,-5043,True
CWxcXSMP553sEY9YQtF6o23DEtnfP5gXUmqAFmErpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,7205304,0,7205304,-7205304,-236,True
CXD1xU8LKM418VGELPwJTcMu38kycFoo2g8TfR37pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,48736615,0,48736615,-48736615,-1624,True
CXWRoTsvSqr2GcajhC1jHeZ8dhsgmJ4W5d5W8nSEpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,259848934,0,259848934,-259848934,-8453,True
CXrYnJwCikT8bH2eTbX6dC7YT5iwnujxEY8fPedrpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,35,6472400381,16758257445,6472400381,16758257445,-10285857064,-164292,True
CXt2iDWiovFYk4fTMnx5wEve98fQGfBgiqmfvVxHpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,IMPULSE_CONFIRMED,False,4,2495937070,0,2495937070,0,2495937070,60550,True
CYNjhNuWMXjciGq4mMteXgSXym3no75du3AJVUzFpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,880395645,0,880395645,-880395645,-29252,True
CYb7JyLwmhSMe3CjUPGxbrP3niWvPDtiC1wtGR8Jpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,86,12667432620,34862449446,12667432620,34862449446,-22195016826,-372434,True
CYdHHXoQk9rDEg2JoQhb7hGH4Ze8R6Jh6ewubbUWpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,0,1850883613,0,1850883613,-1850883613,-47097,True
